Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
27/12/2022 6:53:54 PM,"837","17.1","40","977"
27/12/2022 6:55:54 PM,"840","17.1","40","977"
27/12/2022 6:57:54 PM,"837","17.1","40","977"
27/12/2022 6:59:54 PM,"842","17.1","40","977"
27/12/2022 7:01:54 PM,"813","17.1","40","977"
27/12/2022 7:03:54 PM,"845","17.1","40","977"
27/12/2022 7:05:54 PM,"814","17.1","40","977"
27/12/2022 7:07:54 PM,"809","17.2","40","977"
27/12/2022 7:09:54 PM,"814","17.2","40","977"
27/12/2022 7:11:54 PM,"837","17.2","40","977"
27/12/2022 7:13:54 PM,"836","17.2","40","977"
27/12/2022 7:15:54 PM,"820","17.2","40","977"
27/12/2022 7:17:54 PM,"847","17.3","40","977"
27/12/2022 7:19:54 PM,"831","17.3","40","977"
27/12/2022 7:21:54 PM,"847","17.3","40","977"
27/12/2022 7:23:54 PM,"884","17.3","40","977"
27/12/2022 7:25:54 PM,"858","17.3","40","977"
27/12/2022 7:27:54 PM,"865","17.3","40","977"
27/12/2022 7:29:54 PM,"896","17.3","40","977"
27/12/2022 7:31:54 PM,"909","17.3","40","977"
27/12/2022 7:33:54 PM,"907","17.3","40","977"
27/12/2022 7:35:54 PM,"884","17.3","40","977"
27/12/2022 7:37:54 PM,"878","17.3","40","977"
27/12/2022 7:39:54 PM,"878","17.3","40","977"
27/12/2022 7:41:54 PM,"895","17.3","40","977"
27/12/2022 7:43:54 PM,"873","17.3","40","977"
27/12/2022 7:45:54 PM,"891","17.3","40","977"
27/12/2022 7:47:54 PM,"846","17.3","40","977"
27/12/2022 7:49:54 PM,"850","17.3","40","977"
27/12/2022 7:51:54 PM,"859","17.3","40","977"
27/12/2022 7:53:54 PM,"846","17.3","40","977"
27/12/2022 7:55:54 PM,"823","17.2","39","977"
27/12/2022 7:57:54 PM,"805","17.2","39","977"
27/12/2022 7:59:54 PM,"835","17.2","39","977"
27/12/2022 8:01:54 PM,"802","17.2","39","977"
27/12/2022 8:03:54 PM,"808","17.2","39","977"
27/12/2022 8:05:54 PM,"807","17.1","39","977"
27/12/2022 8:07:54 PM,"817","17.1","39","977"
27/12/2022 8:09:54 PM,"816","17.1","39","977"
27/12/2022 8:11:54 PM,"799","17.8","37","977"
27/12/2022 8:13:54 PM,"747","18.3","36","977"
27/12/2022 8:15:54 PM,"743","18.4","36","977"
27/12/2022 8:17:54 PM,"721","18.6","35","977"
27/12/2022 8:19:54 PM,"672","18.8","34","977"
27/12/2022 8:21:54 PM,"668","18.8","34","977"
27/12/2022 8:23:54 PM,"683","18.9","34","977"
27/12/2022 8:25:54 PM,"676","18.9","33","977"
27/12/2022 8:27:54 PM,"646","18.9","33","977"
27/12/2022 8:29:54 PM,"714","18.9","35","977"
27/12/2022 8:31:54 PM,"774","18.8","35","977"
27/12/2022 8:33:54 PM,"752","18.6","35","977"
27/12/2022 8:35:54 PM,"751","18.4","35","977"
27/12/2022 8:37:54 PM,"765","18.2","36","977"
27/12/2022 8:39:54 PM,"743","18.1","36","977"
27/12/2022 8:41:54 PM,"752","17.9","36","977"
27/12/2022 8:43:54 PM,"731","17.9","36","977"
27/12/2022 8:45:54 PM,"765","17.8","36","977"
27/12/2022 8:47:54 PM,"770","17.7","36","977"
27/12/2022 8:49:54 PM,"761","17.7","36","977"
27/12/2022 8:51:54 PM,"747","17.7","36","977"
27/12/2022 8:53:54 PM,"766","17.7","37","977"
27/12/2022 8:55:54 PM,"763","17.6","37","977"
27/12/2022 8:57:54 PM,"762","17.6","37","977"
27/12/2022 8:59:54 PM,"753","17.5","37","977"
27/12/2022 9:01:54 PM,"764","17.6","37","977"
27/12/2022 9:03:54 PM,"767","17.6","37","977"
27/12/2022 9:05:54 PM,"764","17.6","37","977"
27/12/2022 9:07:54 PM,"762","17.6","37","977"
27/12/2022 9:09:54 PM,"791","17.6","37","977"
27/12/2022 9:11:54 PM,"766","17.6","37","977"
27/12/2022 9:13:54 PM,"770","17.6","37","977"
27/12/2022 9:15:54 PM,"763","17.7","37","977"
27/12/2022 9:17:54 PM,"788","17.7","37","977"
27/12/2022 9:19:54 PM,"787","17.7","37","977"
27/12/2022 9:21:54 PM,"797","17.7","37","977"
27/12/2022 9:23:54 PM,"778","17.7","37","977"
27/12/2022 9:25:54 PM,"775","17.7","37","977"
27/12/2022 9:27:54 PM,"806","17.7","37","977"
27/12/2022 9:29:54 PM,"803","17.7","37","977"
27/12/2022 9:31:54 PM,"802","17.7","37","977"
27/12/2022 9:33:54 PM,"791","17.7","38","977"
27/12/2022 9:35:54 PM,"808","17.8","38","977"
27/12/2022 9:37:54 PM,"791","17.8","38","977"
27/12/2022 9:39:54 PM,"814","17.8","38","977"
27/12/2022 9:41:54 PM,"800","17.8","38","977"
27/12/2022 9:43:54 PM,"797","17.8","38","977"
27/12/2022 9:45:54 PM,"801","17.8","38","977"
27/12/2022 9:47:54 PM,"828","17.8","38","977"
27/12/2022 9:49:54 PM,"812","17.8","38","977"
27/12/2022 9:51:54 PM,"838","17.8","38","977"
27/12/2022 9:53:54 PM,"826","17.8","38","977"
27/12/2022 9:55:54 PM,"847","17.8","38","977"
27/12/2022 9:57:54 PM,"822","17.8","38","977"
27/12/2022 9:59:54 PM,"832","17.9","38","977"
27/12/2022 10:01:54 PM,"856","17.9","38","977"
27/12/2022 10:03:54 PM,"843","17.9","38","977"
27/12/2022 10:05:54 PM,"862","17.9","38","977"
27/12/2022 10:07:54 PM,"858","17.9","38","977"
27/12/2022 10:09:54 PM,"848","17.9","38","977"
27/12/2022 10:11:54 PM,"856","17.9","38","977"
27/12/2022 10:13:54 PM,"847","17.9","38","977"
27/12/2022 10:15:54 PM,"849","17.9","38","977"
27/12/2022 10:17:54 PM,"835","17.9","38","977"
27/12/2022 10:19:54 PM,"860","17.9","38","977"
27/12/2022 10:21:54 PM,"843","17.9","38","977"
27/12/2022 10:23:54 PM,"872","17.9","38","977"
27/12/2022 10:25:54 PM,"840","17.9","38","977"
27/12/2022 10:27:54 PM,"854","17.9","38","977"
27/12/2022 10:29:54 PM,"854","17.9","38","977"
27/12/2022 10:31:54 PM,"884","17.9","38","977"
27/12/2022 10:33:54 PM,"885","17.9","38","977"
27/12/2022 10:35:54 PM,"874","17.9","38","977"
27/12/2022 10:37:54 PM,"877","17.9","38","977"
27/12/2022 10:39:54 PM,"875","17.9","38","977"
27/12/2022 10:41:54 PM,"889","17.9","38","977"
27/12/2022 10:43:54 PM,"892","17.9","38","977"
27/12/2022 10:45:54 PM,"876","17.9","38","977"
27/12/2022 10:47:54 PM,"877","17.9","38","977"
27/12/2022 10:49:54 PM,"877","17.9","38","977"
27/12/2022 10:51:54 PM,"890","17.9","38","977"
27/12/2022 10:53:54 PM,"850","17.9","38","977"
27/12/2022 10:55:54 PM,"847","17.9","38","977"
27/12/2022 10:57:54 PM,"882","17.9","38","977"
27/12/2022 10:59:54 PM,"883","17.9","38","977"
27/12/2022 11:01:54 PM,"860","17.9","38","977"
27/12/2022 11:03:54 PM,"875","17.9","38","977"
27/12/2022 11:05:54 PM,"855","17.9","38","977"
27/12/2022 11:07:54 PM,"863","17.9","38","977"
27/12/2022 11:09:54 PM,"882","17.9","38","977"
27/12/2022 11:11:54 PM,"873","17.9","38","977"
27/12/2022 11:13:54 PM,"880","17.9","38","977"
27/12/2022 11:15:54 PM,"869","17.9","38","977"
27/12/2022 11:17:54 PM,"861","17.8","38","976"
27/12/2022 11:19:54 PM,"882","17.8","38","976"
27/12/2022 11:21:54 PM,"874","17.8","38","976"
27/12/2022 11:23:54 PM,"846","17.8","38","976"
27/12/2022 11:25:54 PM,"863","17.8","38","976"
27/12/2022 11:27:54 PM,"866","17.8","38","976"
27/12/2022 11:29:54 PM,"887","17.8","38","976"
27/12/2022 11:31:54 PM,"866","17.8","38","976"
27/12/2022 11:33:54 PM,"889","17.8","38","976"
27/12/2022 11:35:54 PM,"881","17.7","38","976"
27/12/2022 11:37:54 PM,"896","17.7","38","976"
27/12/2022 11:39:54 PM,"889","17.7","38","976"
27/12/2022 11:41:54 PM,"891","17.7","38","976"
27/12/2022 11:43:54 PM,"892","17.7","38","976"
27/12/2022 11:45:54 PM,"880","17.7","38","976"
27/12/2022 11:47:54 PM,"885","17.7","38","976"
27/12/2022 11:49:54 PM,"905","17.7","38","976"
27/12/2022 11:51:54 PM,"894","17.7","38","976"
27/12/2022 11:53:54 PM,"896","17.7","38","976"
27/12/2022 11:55:54 PM,"892","17.6","38","976"
27/12/2022 11:57:54 PM,"901","17.6","38","976"
27/12/2022 11:59:54 PM,"901","17.6","38","976"
28/12/2022 12:01:54 AM,"893","17.6","38","976"
28/12/2022 12:03:54 AM,"878","17.6","38","976"
28/12/2022 12:05:54 AM,"911","17.6","38","976"
28/12/2022 12:07:54 AM,"907","17.6","38","976"
28/12/2022 12:09:54 AM,"921","17.5","38","976"
28/12/2022 12:11:54 AM,"913","17.6","38","976"
28/12/2022 12:13:54 AM,"923","17.5","38","976"
28/12/2022 12:15:54 AM,"889","17.5","38","976"
28/12/2022 12:17:54 AM,"912","17.5","38","976"
28/12/2022 12:19:54 AM,"903","17.4","38","976"
28/12/2022 12:21:54 AM,"925","17.5","38","976"
28/12/2022 12:23:54 AM,"908","17.5","38","976"
28/12/2022 12:25:54 AM,"943","17.5","38","976"
28/12/2022 12:27:54 AM,"915","17.4","38","976"
28/12/2022 12:29:54 AM,"922","17.4","38","976"
28/12/2022 12:31:54 AM,"964","17.4","38","976"
28/12/2022 12:33:54 AM,"944","17.4","38","976"
28/12/2022 12:35:54 AM,"942","17.4","38","976"
28/12/2022 12:37:54 AM,"927","17.4","38","976"
28/12/2022 12:39:54 AM,"917","17.4","38","976"
28/12/2022 12:41:54 AM,"943","17.4","38","976"
28/12/2022 12:43:54 AM,"943","17.4","38","976"
28/12/2022 12:45:54 AM,"930","17.4","38","976"
28/12/2022 12:47:54 AM,"939","17.4","38","976"
28/12/2022 12:49:54 AM,"912","17.4","38","976"
28/12/2022 12:51:54 AM,"937","17.4","38","976"
28/12/2022 12:53:54 AM,"916","17.3","38","976"
28/12/2022 12:55:54 AM,"928","17.3","38","976"
28/12/2022 12:57:54 AM,"893","17.4","38","976"
28/12/2022 12:59:54 AM,"906","17.3","38","976"
28/12/2022 1:01:54 AM,"906","17.3","38","976"
28/12/2022 1:03:54 AM,"897","17.3","38","976"
28/12/2022 1:05:54 AM,"911","17.3","38","976"
28/12/2022 1:07:54 AM,"908","17.3","38","976"
28/12/2022 1:09:54 AM,"903","17.3","38","976"
28/12/2022 1:11:54 AM,"913","17.3","38","976"
28/12/2022 1:13:54 AM,"906","17.3","38","976"
28/12/2022 1:15:54 AM,"890","17.3","38","976"
28/12/2022 1:17:54 AM,"904","17.3","38","976"
28/12/2022 1:19:54 AM,"914","17.2","38","976"
28/12/2022 1:21:54 AM,"903","17.2","38","976"
28/12/2022 1:23:54 AM,"918","17.2","38","976"
28/12/2022 1:25:54 AM,"907","17.2","38","976"
28/12/2022 1:27:54 AM,"923","17.2","38","976"
28/12/2022 1:29:54 AM,"901","17.2","38","976"
28/12/2022 1:31:54 AM,"899","17.2","38","976"
28/12/2022 1:33:54 AM,"884","17.1","38","976"
28/12/2022 1:35:54 AM,"913","17.1","38","976"
28/12/2022 1:37:54 AM,"902","17.1","38","976"
28/12/2022 1:39:54 AM,"904","17.1","38","976"
28/12/2022 1:41:54 AM,"890","17.1","38","976"
28/12/2022 1:43:54 AM,"881","17.1","38","976"
28/12/2022 1:45:54 AM,"929","17.1","38","975"
28/12/2022 1:47:54 AM,"896","17.1","38","975"
28/12/2022 1:49:54 AM,"904","17.1","38","975"
28/12/2022 1:51:54 AM,"898","17.1","38","975"
28/12/2022 1:53:54 AM,"897","17.1","38","976"
28/12/2022 1:55:54 AM,"913","17.0","38","975"
28/12/2022 1:57:54 AM,"889","17.0","38","975"
28/12/2022 1:59:54 AM,"879","17.0","38","976"
28/12/2022 2:01:54 AM,"882","16.9","39","975"
28/12/2022 2:03:54 AM,"912","16.9","39","975"
28/12/2022 2:05:54 AM,"914","16.9","39","975"
28/12/2022 2:07:54 AM,"904","16.9","39","975"
28/12/2022 2:09:54 AM,"925","16.9","39","975"
28/12/2022 2:11:54 AM,"909","16.9","39","975"
28/12/2022 2:13:54 AM,"919","16.9","39","975"
28/12/2022 2:15:54 AM,"902","16.9","39","975"
28/12/2022 2:17:54 AM,"926","16.9","39","975"
28/12/2022 2:19:54 AM,"911","16.9","39","975"
28/12/2022 2:21:54 AM,"919","16.9","39","975"
28/12/2022 2:23:54 AM,"904","16.9","39","975"
28/12/2022 2:25:54 AM,"908","16.9","39","975"
28/12/2022 2:27:54 AM,"900","16.9","39","975"
28/12/2022 2:29:54 AM,"913","16.9","39","975"
28/12/2022 2:31:54 AM,"904","16.9","39","975"
28/12/2022 2:33:54 AM,"910","16.9","39","975"
28/12/2022 2:35:54 AM,"884","16.8","39","975"
28/12/2022 2:37:54 AM,"902","16.8","39","975"
28/12/2022 2:39:54 AM,"908","16.8","39","975"
28/12/2022 2:41:54 AM,"897","16.8","39","975"
28/12/2022 2:43:54 AM,"881","16.8","39","975"
28/12/2022 2:45:54 AM,"896","16.8","39","975"
28/12/2022 2:47:54 AM,"886","16.8","39","975"
28/12/2022 2:49:54 AM,"909","16.7","39","975"
28/12/2022 2:51:54 AM,"895","16.7","39","976"
28/12/2022 2:53:54 AM,"907","16.7","39","976"
28/12/2022 2:55:54 AM,"897","16.7","39","976"
28/12/2022 2:57:54 AM,"904","16.7","39","976"
28/12/2022 2:59:54 AM,"912","16.7","39","976"
28/12/2022 3:01:54 AM,"898","16.7","39","976"
28/12/2022 3:03:54 AM,"883","16.7","39","976"
28/12/2022 3:05:54 AM,"887","16.7","39","976"
28/12/2022 3:07:54 AM,"901","16.7","39","976"
28/12/2022 3:09:54 AM,"900","16.6","39","976"
28/12/2022 3:11:54 AM,"897","16.6","39","975"
28/12/2022 3:13:54 AM,"917","16.6","39","975"
28/12/2022 3:15:54 AM,"910","16.6","39","975"
28/12/2022 3:17:54 AM,"927","16.6","39","976"
28/12/2022 3:19:54 AM,"907","16.6","39","975"
28/12/2022 3:21:54 AM,"896","16.6","39","976"
28/12/2022 3:23:54 AM,"913","16.6","39","975"
28/12/2022 3:25:54 AM,"905","16.6","39","975"
28/12/2022 3:27:54 AM,"903","16.6","39","975"
28/12/2022 3:29:54 AM,"898","16.6","39","975"
28/12/2022 3:31:54 AM,"887","16.5","39","975"
28/12/2022 3:33:54 AM,"903","16.5","39","975"
28/12/2022 3:35:54 AM,"906","16.5","39","975"
28/12/2022 3:37:54 AM,"910","16.5","39","975"
28/12/2022 3:39:54 AM,"895","16.4","39","975"
28/12/2022 3:41:54 AM,"882","16.4","39","975"
28/12/2022 3:43:54 AM,"900","16.5","39","975"
28/12/2022 3:45:54 AM,"893","16.4","39","975"
28/12/2022 3:47:54 AM,"918","16.4","39","975"
28/12/2022 3:49:54 AM,"894","16.4","39","975"
28/12/2022 3:51:54 AM,"917","16.4","39","976"
28/12/2022 3:53:54 AM,"890","16.4","39","976"
28/12/2022 3:55:54 AM,"900","16.4","39","976"
28/12/2022 3:57:54 AM,"878","16.4","39","976"
28/12/2022 3:59:54 AM,"903","16.4","39","976"
28/12/2022 4:01:54 AM,"899","16.4","39","976"
28/12/2022 4:03:54 AM,"920","16.4","39","976"
28/12/2022 4:05:54 AM,"905","16.3","39","976"
28/12/2022 4:07:54 AM,"896","16.3","39","976"
28/12/2022 4:09:54 AM,"890","16.3","39","975"
28/12/2022 4:11:54 AM,"919","16.3","39","976"
28/12/2022 4:13:54 AM,"903","16.3","39","975"
28/12/2022 4:15:54 AM,"896","16.3","39","976"
28/12/2022 4:17:54 AM,"908","16.3","39","975"
28/12/2022 4:19:54 AM,"901","16.3","39","976"
28/12/2022 4:21:54 AM,"913","16.3","39","976"
28/12/2022 4:23:54 AM,"884","16.3","39","975"
28/12/2022 4:25:54 AM,"913","16.2","39","975"
28/12/2022 4:27:54 AM,"901","16.3","39","975"
28/12/2022 4:29:54 AM,"891","16.2","39","975"
28/12/2022 4:31:54 AM,"891","16.2","39","975"
28/12/2022 4:33:54 AM,"904","16.2","39","975"
28/12/2022 4:35:54 AM,"894","16.2","39","975"
28/12/2022 4:37:54 AM,"888","16.2","39","975"
28/12/2022 4:39:54 AM,"904","16.2","39","975"
28/12/2022 4:41:54 AM,"909","16.2","39","975"
28/12/2022 4:43:54 AM,"891","16.2","39","975"
28/12/2022 4:45:54 AM,"897","16.2","39","975"
28/12/2022 4:47:54 AM,"898","16.1","39","975"
28/12/2022 4:49:54 AM,"881","16.1","39","975"
28/12/2022 4:51:54 AM,"887","16.1","39","975"
28/12/2022 4:53:54 AM,"864","16.1","39","975"
28/12/2022 4:55:54 AM,"881","16.1","39","975"
28/12/2022 4:57:54 AM,"878","16.1","39","975"
28/12/2022 4:59:54 AM,"889","16.0","39","975"
28/12/2022 5:01:54 AM,"892","16.1","39","975"
28/12/2022 5:03:54 AM,"885","16.0","39","975"
28/12/2022 5:05:54 AM,"874","16.0","39","975"
28/12/2022 5:07:54 AM,"898","16.0","39","975"
28/12/2022 5:09:54 AM,"902","16.0","39","975"
28/12/2022 5:11:54 AM,"892","16.0","39","975"
28/12/2022 5:13:54 AM,"902","16.0","39","975"
28/12/2022 5:15:54 AM,"898","16.0","39","975"
28/12/2022 5:17:54 AM,"899","16.0","39","975"
28/12/2022 5:19:54 AM,"880","16.0","39","975"
28/12/2022 5:21:54 AM,"874","16.0","39","975"
28/12/2022 5:23:54 AM,"874","16.0","39","975"
28/12/2022 5:25:54 AM,"887","15.9","39","975"
28/12/2022 5:27:54 AM,"922","15.9","39","975"
28/12/2022 5:29:54 AM,"911","15.9","39","975"
28/12/2022 5:31:54 AM,"918","15.9","39","975"
28/12/2022 5:33:54 AM,"911","15.9","39","975"
28/12/2022 5:35:54 AM,"901","15.9","39","975"
28/12/2022 5:37:54 AM,"929","15.9","39","975"
28/12/2022 5:39:54 AM,"903","15.9","39","975"
28/12/2022 5:41:54 AM,"895","15.8","39","975"
28/12/2022 5:43:54 AM,"893","15.8","39","975"
28/12/2022 5:45:54 AM,"900","15.8","39","975"
28/12/2022 5:47:54 AM,"902","15.8","39","975"
28/12/2022 5:49:54 AM,"900","15.8","39","975"
28/12/2022 5:51:54 AM,"896","15.8","39","975"
28/12/2022 5:53:54 AM,"895","15.8","39","975"
28/12/2022 5:55:54 AM,"883","15.8","39","975"
28/12/2022 5:57:54 AM,"891","15.7","39","975"
28/12/2022 5:59:54 AM,"871","15.7","39","975"
28/12/2022 6:01:54 AM,"873","15.8","39","975"
28/12/2022 6:03:54 AM,"885","15.8","39","975"
28/12/2022 6:05:54 AM,"908","15.8","39","975"
28/12/2022 6:07:54 AM,"868","15.8","39","975"
28/12/2022 6:09:54 AM,"887","15.8","39","975"
28/12/2022 6:11:54 AM,"897","15.8","39","975"
28/12/2022 6:13:54 AM,"881","15.8","39","975"
28/12/2022 6:15:54 AM,"877","15.8","39","975"
28/12/2022 6:17:54 AM,"900","15.9","39","975"
28/12/2022 6:19:54 AM,"885","15.9","39","975"
28/12/2022 6:21:54 AM,"878","15.9","39","975"
28/12/2022 6:23:54 AM,"875","15.9","39","975"
28/12/2022 6:25:54 AM,"886","15.9","39","975"
28/12/2022 6:27:54 AM,"880","15.9","39","975"
28/12/2022 6:29:54 AM,"897","15.9","39","975"
28/12/2022 6:31:54 AM,"877","15.9","39","975"
28/12/2022 6:33:54 AM,"886","16.0","39","975"
28/12/2022 6:35:54 AM,"896","16.0","39","975"
28/12/2022 6:37:54 AM,"897","16.0","39","975"
28/12/2022 6:39:54 AM,"870","16.0","39","975"
28/12/2022 6:41:54 AM,"870","16.0","40","975"
28/12/2022 6:43:54 AM,"910","16.0","39","975"
28/12/2022 6:45:54 AM,"880","16.0","40","975"
28/12/2022 6:47:54 AM,"884","16.0","39","975"
28/12/2022 6:49:54 AM,"878","16.0","40","975"
28/12/2022 6:51:54 AM,"871","16.0","39","975"
28/12/2022 6:53:54 AM,"864","16.1","40","975"
28/12/2022 6:55:54 AM,"904","16.1","40","975"
28/12/2022 6:57:54 AM,"872","16.1","39","975"
28/12/2022 6:59:54 AM,"884","16.1","40","975"
28/12/2022 7:01:54 AM,"879","16.1","40","975"
28/12/2022 7:03:54 AM,"875","16.1","40","975"
28/12/2022 7:05:54 AM,"895","16.1","40","975"
28/12/2022 7:07:54 AM,"867","16.1","40","975"
28/12/2022 7:09:54 AM,"879","16.1","40","975"
28/12/2022 7:11:54 AM,"851","16.1","40","975"
28/12/2022 7:13:54 AM,"866","16.1","40","975"
28/12/2022 7:15:54 AM,"908","16.1","40","975"
28/12/2022 7:17:54 AM,"883","16.1","40","975"
28/12/2022 7:19:54 AM,"878","16.1","40","975"
28/12/2022 7:21:54 AM,"870","16.1","40","975"
28/12/2022 7:23:54 AM,"866","16.0","40","975"
28/12/2022 7:25:54 AM,"856","16.0","40","975"
28/12/2022 7:27:54 AM,"862","16.0","40","975"
28/12/2022 7:29:54 AM,"841","16.0","40","975"
28/12/2022 7:31:54 AM,"876","16.0","40","975"
28/12/2022 7:33:54 AM,"877","16.0","40","975"
28/12/2022 7:35:54 AM,"871","16.0","40","975"
28/12/2022 7:37:54 AM,"893","16.0","40","975"
28/12/2022 7:39:54 AM,"865","16.0","40","975"
28/12/2022 7:41:54 AM,"861","16.0","40","975"
28/12/2022 7:43:54 AM,"871","16.0","40","975"
28/12/2022 7:45:54 AM,"863","15.9","40","975"
28/12/2022 7:47:54 AM,"865","16.0","40","975"
28/12/2022 7:49:54 AM,"871","15.9","40","975"
28/12/2022 7:51:54 AM,"851","15.9","40","975"
28/12/2022 7:53:54 AM,"851","15.9","40","974"
28/12/2022 7:55:54 AM,"861","15.9","40","975"
28/12/2022 7:57:54 AM,"870","15.9","40","975"
28/12/2022 7:59:54 AM,"868","15.9","40","975"
28/12/2022 8:01:54 AM,"843","15.9","40","974"
28/12/2022 8:03:54 AM,"849","15.9","40","974"
28/12/2022 8:05:54 AM,"845","15.9","40","974"
