Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
27/12/2022 6:32:39 PM,"835","17.1","39","976"
27/12/2022 6:34:39 PM,"821","17.1","39","976"
27/12/2022 6:36:39 PM,"807","17.1","39","976"
27/12/2022 6:38:39 PM,"844","17.1","39","976"
27/12/2022 6:40:39 PM,"821","17.1","39","976"
27/12/2022 6:42:39 PM,"839","17.1","39","976"
27/12/2022 6:44:39 PM,"848","17.1","39","976"
27/12/2022 6:46:39 PM,"843","17.1","39","976"
27/12/2022 6:48:39 PM,"810","17.1","39","976"
27/12/2022 6:50:39 PM,"815","17.1","39","976"
27/12/2022 6:52:39 PM,"824","17.2","39","977"
27/12/2022 6:54:39 PM,"819","17.2","39","976"
27/12/2022 6:56:39 PM,"827","17.2","39","976"
27/12/2022 6:58:39 PM,"814","17.3","39","976"
27/12/2022 7:00:39 PM,"819","17.3","39","976"
27/12/2022 7:02:39 PM,"809","17.4","39","976"
27/12/2022 7:04:39 PM,"806","17.4","39","977"
27/12/2022 7:06:39 PM,"815","17.4","39","977"
27/12/2022 7:08:39 PM,"803","17.4","39","977"
27/12/2022 7:10:39 PM,"821","17.5","39","977"
27/12/2022 7:12:39 PM,"811","17.6","39","977"
27/12/2022 7:14:39 PM,"830","17.6","39","977"
27/12/2022 7:16:39 PM,"829","17.6","39","977"
27/12/2022 7:18:39 PM,"842","17.6","39","977"
27/12/2022 7:20:39 PM,"827","17.6","39","977"
27/12/2022 7:22:39 PM,"851","17.6","39","977"
27/12/2022 7:24:39 PM,"885","17.6","40","977"
27/12/2022 7:26:39 PM,"844","17.6","40","977"
27/12/2022 7:28:39 PM,"852","17.6","40","977"
27/12/2022 7:30:39 PM,"860","17.6","40","977"
27/12/2022 7:32:39 PM,"875","17.6","40","977"
27/12/2022 7:34:39 PM,"908","17.6","40","977"
27/12/2022 7:36:39 PM,"892","17.6","40","977"
27/12/2022 7:38:39 PM,"854","17.6","40","977"
27/12/2022 7:40:39 PM,"870","17.6","40","977"
27/12/2022 7:42:39 PM,"843","17.5","40","977"
27/12/2022 7:44:39 PM,"846","17.4","39","977"
27/12/2022 7:46:39 PM,"828","17.4","39","977"
27/12/2022 7:48:39 PM,"838","17.4","39","977"
27/12/2022 7:50:39 PM,"830","17.4","39","977"
27/12/2022 7:52:39 PM,"834","17.4","39","977"
27/12/2022 7:54:39 PM,"818","17.3","39","977"
27/12/2022 7:56:39 PM,"803","17.3","39","977"
27/12/2022 7:58:39 PM,"819","17.2","39","977"
27/12/2022 8:00:39 PM,"797","17.2","39","977"
27/12/2022 8:02:39 PM,"802","17.2","39","977"
27/12/2022 8:04:39 PM,"794","17.1","39","977"
27/12/2022 8:06:39 PM,"770","17.1","39","977"
27/12/2022 8:08:39 PM,"788","17.2","39","977"
27/12/2022 8:10:39 PM,"783","17.1","38","977"
27/12/2022 8:12:39 PM,"789","17.1","39","977"
27/12/2022 8:14:39 PM,"767","17.1","39","977"
27/12/2022 8:16:39 PM,"783","17.1","39","977"
27/12/2022 8:18:39 PM,"755","17.2","39","977"
27/12/2022 8:20:39 PM,"763","17.2","39","977"
27/12/2022 8:22:39 PM,"754","17.2","39","977"
27/12/2022 8:24:39 PM,"749","17.2","39","977"
27/12/2022 8:26:39 PM,"757","17.2","39","977"
27/12/2022 8:28:39 PM,"754","17.3","38","977"
27/12/2022 8:30:39 PM,"767","17.3","38","977"
27/12/2022 8:32:39 PM,"765","17.3","38","977"
27/12/2022 8:34:39 PM,"764","17.3","38","977"
27/12/2022 8:36:39 PM,"750","17.3","38","977"
27/12/2022 8:38:39 PM,"759","17.3","38","977"
27/12/2022 8:40:39 PM,"733","17.3","38","977"
27/12/2022 8:42:39 PM,"746","17.3","38","977"
27/12/2022 8:44:39 PM,"740","17.3","38","977"
27/12/2022 8:46:39 PM,"736","17.3","38","977"
27/12/2022 8:48:39 PM,"730","17.3","38","977"
27/12/2022 8:50:39 PM,"748","17.3","38","976"
27/12/2022 8:52:39 PM,"749","17.3","38","976"
27/12/2022 8:54:39 PM,"739","17.3","38","976"
27/12/2022 8:56:39 PM,"763","17.3","38","976"
27/12/2022 8:58:39 PM,"753","17.3","38","976"
27/12/2022 9:00:39 PM,"762","17.3","38","976"
27/12/2022 9:02:39 PM,"740","17.4","38","976"
27/12/2022 9:04:39 PM,"738","17.4","38","976"
27/12/2022 9:06:39 PM,"746","17.4","38","976"
27/12/2022 9:08:39 PM,"755","17.5","38","976"
27/12/2022 9:10:39 PM,"766","17.6","38","976"
27/12/2022 9:12:39 PM,"763","17.6","38","976"
27/12/2022 9:14:39 PM,"754","17.7","38","976"
27/12/2022 9:16:39 PM,"790","17.7","38","977"
27/12/2022 9:18:39 PM,"794","17.8","38","976"
27/12/2022 9:20:39 PM,"778","17.8","38","976"
27/12/2022 9:22:39 PM,"767","17.8","38","977"
27/12/2022 9:24:39 PM,"753","17.8","38","976"
27/12/2022 9:26:39 PM,"781","17.8","38","976"
27/12/2022 9:28:39 PM,"757","17.8","38","976"
27/12/2022 9:30:39 PM,"783","17.8","38","976"
27/12/2022 9:32:39 PM,"780","17.8","38","976"
27/12/2022 9:34:39 PM,"779","17.8","38","977"
27/12/2022 9:36:39 PM,"798","17.8","38","977"
27/12/2022 9:38:39 PM,"800","17.9","38","977"
27/12/2022 9:40:39 PM,"779","17.9","38","976"
27/12/2022 9:42:39 PM,"786","17.9","38","976"
27/12/2022 9:44:39 PM,"791","17.9","38","977"
27/12/2022 9:46:39 PM,"792","17.9","38","977"
27/12/2022 9:48:39 PM,"828","17.9","38","977"
27/12/2022 9:50:39 PM,"813","17.9","38","977"
27/12/2022 9:52:39 PM,"825","17.9","38","976"
27/12/2022 9:54:39 PM,"813","17.9","38","977"
27/12/2022 9:56:39 PM,"817","17.9","38","976"
27/12/2022 9:58:39 PM,"830","17.9","38","977"
27/12/2022 10:00:39 PM,"833","17.9","38","976"
27/12/2022 10:02:39 PM,"829","17.9","38","977"
27/12/2022 10:04:39 PM,"832","17.9","38","977"
27/12/2022 10:06:39 PM,"834","17.9","38","977"
27/12/2022 10:08:39 PM,"842","17.9","38","977"
27/12/2022 10:10:39 PM,"826","17.9","38","977"
27/12/2022 10:12:39 PM,"820","17.9","38","977"
27/12/2022 10:14:39 PM,"858","17.9","38","977"
27/12/2022 10:16:39 PM,"820","17.9","38","977"
27/12/2022 10:18:39 PM,"836","17.9","38","977"
27/12/2022 10:20:39 PM,"813","17.9","38","977"
27/12/2022 10:22:39 PM,"869","17.9","38","977"
27/12/2022 10:24:39 PM,"845","17.9","38","977"
27/12/2022 10:26:39 PM,"872","17.9","38","976"
27/12/2022 10:28:39 PM,"854","17.9","38","977"
27/12/2022 10:30:39 PM,"848","17.9","38","976"
27/12/2022 10:32:39 PM,"837","17.9","38","976"
27/12/2022 10:34:39 PM,"848","17.9","38","977"
27/12/2022 10:36:39 PM,"846","17.9","38","977"
27/12/2022 10:38:39 PM,"850","17.9","38","977"
27/12/2022 10:40:39 PM,"869","17.9","38","977"
27/12/2022 10:42:39 PM,"844","17.9","38","977"
27/12/2022 10:44:39 PM,"881","17.9","38","977"
27/12/2022 10:46:39 PM,"856","17.9","38","977"
27/12/2022 10:48:39 PM,"859","17.9","38","977"
27/12/2022 10:50:39 PM,"853","17.9","38","976"
27/12/2022 10:52:39 PM,"848","17.9","38","977"
27/12/2022 10:54:39 PM,"858","17.9","38","977"
27/12/2022 10:56:39 PM,"861","17.9","38","977"
27/12/2022 10:58:39 PM,"845","17.9","38","976"
27/12/2022 11:00:39 PM,"854","17.9","38","976"
27/12/2022 11:02:39 PM,"837","17.9","38","976"
27/12/2022 11:04:39 PM,"852","17.9","38","976"
27/12/2022 11:06:39 PM,"841","17.9","38","976"
27/12/2022 11:08:39 PM,"842","17.9","38","976"
27/12/2022 11:10:39 PM,"862","17.9","38","976"
27/12/2022 11:12:39 PM,"855","17.9","38","976"
27/12/2022 11:14:39 PM,"855","17.9","38","976"
27/12/2022 11:16:39 PM,"833","17.9","38","976"
27/12/2022 11:18:39 PM,"847","17.8","38","976"
27/12/2022 11:20:39 PM,"851","17.8","38","976"
27/12/2022 11:22:39 PM,"834","17.8","38","976"
27/12/2022 11:24:39 PM,"862","17.8","38","976"
27/12/2022 11:26:39 PM,"847","17.8","38","976"
27/12/2022 11:28:39 PM,"838","17.8","38","976"
27/12/2022 11:30:39 PM,"851","17.8","38","976"
27/12/2022 11:32:39 PM,"862","17.7","38","976"
27/12/2022 11:34:39 PM,"873","17.7","38","976"
27/12/2022 11:36:39 PM,"885","17.7","38","976"
27/12/2022 11:38:39 PM,"881","17.7","38","976"
27/12/2022 11:40:39 PM,"889","17.6","38","976"
27/12/2022 11:42:39 PM,"850","17.6","38","976"
27/12/2022 11:44:39 PM,"886","17.6","38","976"
27/12/2022 11:46:39 PM,"862","17.6","38","976"
27/12/2022 11:48:39 PM,"876","17.6","38","976"
27/12/2022 11:50:39 PM,"889","17.6","38","976"
27/12/2022 11:52:39 PM,"883","17.6","38","976"
27/12/2022 11:54:39 PM,"869","17.5","38","976"
27/12/2022 11:56:39 PM,"888","17.5","38","976"
27/12/2022 11:58:39 PM,"880","17.4","38","976"
28/12/2022 12:00:39 AM,"883","17.4","38","976"
28/12/2022 12:02:39 AM,"894","17.4","38","976"
28/12/2022 12:04:39 AM,"889","17.4","38","976"
28/12/2022 12:06:39 AM,"886","17.4","38","976"
28/12/2022 12:08:39 AM,"875","17.4","38","976"
28/12/2022 12:10:39 AM,"879","17.4","38","976"
28/12/2022 12:12:39 AM,"871","17.4","38","976"
28/12/2022 12:14:39 AM,"895","17.4","38","976"
28/12/2022 12:16:39 AM,"872","17.3","38","976"
28/12/2022 12:18:39 AM,"890","17.4","38","976"
28/12/2022 12:20:39 AM,"875","17.3","38","976"
28/12/2022 12:22:39 AM,"912","17.4","38","976"
28/12/2022 12:24:39 AM,"913","17.3","38","976"
28/12/2022 12:26:39 AM,"895","17.3","38","976"
28/12/2022 12:28:39 AM,"907","17.3","38","976"
28/12/2022 12:30:39 AM,"911","17.3","38","976"
28/12/2022 12:32:39 AM,"922","17.3","38","976"
28/12/2022 12:34:39 AM,"919","17.3","38","976"
28/12/2022 12:36:39 AM,"906","17.3","38","976"
28/12/2022 12:38:39 AM,"901","17.3","38","976"
28/12/2022 12:40:39 AM,"922","17.3","38","976"
28/12/2022 12:42:39 AM,"916","17.3","38","976"
28/12/2022 12:44:39 AM,"914","17.2","38","976"
28/12/2022 12:46:39 AM,"904","17.3","38","976"
28/12/2022 12:48:39 AM,"904","17.2","38","976"
28/12/2022 12:50:39 AM,"902","17.2","38","976"
28/12/2022 12:52:39 AM,"899","17.2","38","976"
28/12/2022 12:54:39 AM,"902","17.2","38","976"
28/12/2022 12:56:39 AM,"879","17.2","38","976"
28/12/2022 12:58:39 AM,"915","17.2","38","976"
28/12/2022 1:00:39 AM,"889","17.2","38","975"
28/12/2022 1:02:39 AM,"906","17.1","38","976"
28/12/2022 1:04:39 AM,"880","17.1","38","975"
28/12/2022 1:06:39 AM,"898","17.1","38","975"
28/12/2022 1:08:39 AM,"864","17.1","38","975"
28/12/2022 1:10:39 AM,"903","17.1","38","975"
28/12/2022 1:12:39 AM,"871","17.1","38","975"
28/12/2022 1:14:39 AM,"864","17.1","38","975"
28/12/2022 1:16:39 AM,"871","17.1","38","975"
28/12/2022 1:18:39 AM,"885","17.1","38","975"
28/12/2022 1:20:39 AM,"889","17.1","38","975"
28/12/2022 1:22:39 AM,"868","17.0","38","975"
28/12/2022 1:24:39 AM,"872","17.0","38","975"
28/12/2022 1:26:39 AM,"882","17.0","38","975"
28/12/2022 1:28:39 AM,"851","17.0","38","975"
28/12/2022 1:30:39 AM,"874","17.0","38","975"
28/12/2022 1:32:39 AM,"886","17.0","38","975"
28/12/2022 1:34:39 AM,"892","17.0","38","975"
28/12/2022 1:36:39 AM,"889","16.9","39","975"
28/12/2022 1:38:39 AM,"899","16.9","39","975"
28/12/2022 1:40:39 AM,"896","16.9","39","975"
28/12/2022 1:42:39 AM,"872","16.9","39","975"
28/12/2022 1:44:39 AM,"890","16.9","39","975"
28/12/2022 1:46:39 AM,"897","16.9","39","975"
28/12/2022 1:48:39 AM,"884","16.9","39","975"
28/12/2022 1:50:39 AM,"883","16.9","39","975"
28/12/2022 1:52:39 AM,"906","16.9","39","975"
28/12/2022 1:54:39 AM,"876","16.9","39","975"
28/12/2022 1:56:39 AM,"881","16.9","39","975"
28/12/2022 1:58:39 AM,"882","16.9","39","975"
28/12/2022 2:00:39 AM,"872","16.8","39","975"
28/12/2022 2:02:39 AM,"888","16.8","39","975"
28/12/2022 2:04:39 AM,"870","16.8","39","975"
28/12/2022 2:06:39 AM,"869","16.8","39","975"
28/12/2022 2:08:39 AM,"875","16.8","39","975"
28/12/2022 2:10:39 AM,"892","16.8","39","975"
28/12/2022 2:12:39 AM,"887","16.8","39","975"
28/12/2022 2:14:39 AM,"899","16.8","39","975"
28/12/2022 2:16:39 AM,"895","16.8","39","975"
28/12/2022 2:18:39 AM,"901","16.7","39","975"
28/12/2022 2:20:39 AM,"906","16.7","39","975"
28/12/2022 2:22:39 AM,"889","16.7","39","975"
28/12/2022 2:24:39 AM,"884","16.7","39","975"
28/12/2022 2:26:39 AM,"869","16.7","39","975"
28/12/2022 2:28:39 AM,"880","16.7","39","975"
28/12/2022 2:30:39 AM,"862","16.7","39","975"
28/12/2022 2:32:39 AM,"886","16.7","39","975"
28/12/2022 2:34:39 AM,"891","16.7","39","975"
28/12/2022 2:36:39 AM,"897","16.7","39","975"
28/12/2022 2:38:39 AM,"900","16.7","39","975"
28/12/2022 2:40:39 AM,"858","16.6","39","975"
28/12/2022 2:42:39 AM,"872","16.6","39","975"
28/12/2022 2:44:39 AM,"889","16.6","39","975"
28/12/2022 2:46:39 AM,"873","16.6","39","975"
28/12/2022 2:48:39 AM,"875","16.6","39","975"
28/12/2022 2:50:39 AM,"906","16.6","39","975"
28/12/2022 2:52:39 AM,"881","16.6","39","975"
28/12/2022 2:54:39 AM,"874","16.6","39","975"
28/12/2022 2:56:39 AM,"877","16.5","39","975"
28/12/2022 2:58:39 AM,"888","16.5","39","975"
28/12/2022 3:00:39 AM,"884","16.5","39","975"
28/12/2022 3:02:39 AM,"908","16.5","39","975"
28/12/2022 3:04:39 AM,"894","16.5","39","975"
28/12/2022 3:06:39 AM,"888","16.4","39","975"
28/12/2022 3:08:39 AM,"891","16.4","39","975"
28/12/2022 3:10:39 AM,"879","16.4","39","975"
28/12/2022 3:12:39 AM,"897","16.4","39","975"
28/12/2022 3:14:39 AM,"897","16.4","39","975"
28/12/2022 3:16:39 AM,"901","16.4","39","975"
28/12/2022 3:18:39 AM,"914","16.4","39","975"
28/12/2022 3:20:39 AM,"903","16.4","39","975"
28/12/2022 3:22:39 AM,"871","16.4","39","975"
28/12/2022 3:24:39 AM,"904","16.4","39","975"
28/12/2022 3:26:39 AM,"884","16.4","39","975"
28/12/2022 3:28:39 AM,"881","16.4","39","975"
28/12/2022 3:30:39 AM,"878","16.4","39","975"
28/12/2022 3:32:39 AM,"878","16.3","39","975"
28/12/2022 3:34:39 AM,"905","16.3","39","975"
28/12/2022 3:36:39 AM,"873","16.3","39","975"
28/12/2022 3:38:39 AM,"892","16.3","39","975"
28/12/2022 3:40:39 AM,"881","16.3","39","975"
28/12/2022 3:42:39 AM,"866","16.3","39","975"
28/12/2022 3:44:39 AM,"881","16.3","39","975"
28/12/2022 3:46:39 AM,"888","16.3","39","975"
28/12/2022 3:48:39 AM,"903","16.3","39","975"
28/12/2022 3:50:39 AM,"899","16.3","39","975"
28/12/2022 3:52:39 AM,"885","16.2","39","975"
28/12/2022 3:54:39 AM,"869","16.2","39","975"
28/12/2022 3:56:39 AM,"863","16.2","39","975"
28/12/2022 3:58:39 AM,"884","16.2","39","975"
28/12/2022 4:00:39 AM,"875","16.2","39","975"
28/12/2022 4:02:39 AM,"880","16.2","39","975"
28/12/2022 4:04:39 AM,"884","16.2","39","975"
28/12/2022 4:06:39 AM,"899","16.2","39","975"
28/12/2022 4:08:39 AM,"898","16.1","39","975"
28/12/2022 4:10:39 AM,"855","16.1","39","975"
28/12/2022 4:12:39 AM,"886","16.1","39","975"
28/12/2022 4:14:39 AM,"882","16.1","39","975"
28/12/2022 4:16:39 AM,"875","16.1","39","975"
28/12/2022 4:18:39 AM,"895","16.1","39","975"
28/12/2022 4:20:39 AM,"895","16.0","39","975"
28/12/2022 4:22:39 AM,"869","16.1","39","975"
28/12/2022 4:24:39 AM,"881","16.1","39","975"
28/12/2022 4:26:39 AM,"900","16.0","39","975"
28/12/2022 4:28:39 AM,"897","16.0","39","975"
28/12/2022 4:30:39 AM,"852","16.0","39","975"
28/12/2022 4:32:39 AM,"864","16.0","39","975"
28/12/2022 4:34:39 AM,"885","16.0","40","975"
28/12/2022 4:36:39 AM,"885","16.0","40","975"
28/12/2022 4:38:39 AM,"876","16.0","40","975"
28/12/2022 4:40:39 AM,"880","16.0","39","975"
28/12/2022 4:42:39 AM,"875","15.9","39","975"
28/12/2022 4:44:39 AM,"893","16.0","39","975"
28/12/2022 4:46:39 AM,"860","15.9","40","975"
28/12/2022 4:48:39 AM,"889","15.9","39","975"
28/12/2022 4:50:39 AM,"865","15.9","39","975"
28/12/2022 4:52:39 AM,"866","15.9","39","975"
28/12/2022 4:54:39 AM,"887","15.9","39","975"
28/12/2022 4:56:39 AM,"856","15.9","39","975"
28/12/2022 4:58:39 AM,"861","15.9","39","975"
28/12/2022 5:00:39 AM,"873","15.9","40","975"
28/12/2022 5:02:39 AM,"875","15.8","39","975"
28/12/2022 5:04:39 AM,"858","15.8","39","975"
28/12/2022 5:06:39 AM,"889","15.8","39","975"
28/12/2022 5:08:39 AM,"885","15.8","40","975"
28/12/2022 5:10:39 AM,"870","15.8","40","975"
28/12/2022 5:12:39 AM,"866","15.8","40","975"
28/12/2022 5:14:39 AM,"868","15.8","40","975"
28/12/2022 5:16:39 AM,"874","15.7","40","975"
28/12/2022 5:18:39 AM,"865","15.8","40","975"
28/12/2022 5:20:39 AM,"869","15.7","40","975"
28/12/2022 5:22:39 AM,"841","15.7","40","975"
28/12/2022 5:24:39 AM,"864","15.7","40","975"
28/12/2022 5:26:39 AM,"884","15.7","40","975"
28/12/2022 5:28:39 AM,"871","15.7","40","975"
28/12/2022 5:30:39 AM,"903","15.7","40","975"
28/12/2022 5:32:39 AM,"889","15.7","40","975"
28/12/2022 5:34:39 AM,"878","15.7","40","975"
28/12/2022 5:36:39 AM,"882","15.7","40","975"
28/12/2022 5:38:39 AM,"880","15.6","40","975"
28/12/2022 5:40:39 AM,"883","15.6","40","975"
28/12/2022 5:42:39 AM,"869","15.6","40","975"
28/12/2022 5:44:39 AM,"910","15.6","40","975"
28/12/2022 5:46:39 AM,"875","15.6","40","975"
28/12/2022 5:48:39 AM,"894","15.5","40","975"
28/12/2022 5:50:39 AM,"879","15.5","40","975"
28/12/2022 5:52:39 AM,"876","15.5","40","975"
28/12/2022 5:54:39 AM,"859","15.5","40","975"
28/12/2022 5:56:39 AM,"857","15.5","40","975"
28/12/2022 5:58:39 AM,"873","15.5","40","975"
28/12/2022 6:00:39 AM,"887","15.5","40","975"
28/12/2022 6:02:39 AM,"895","15.5","40","975"
28/12/2022 6:04:39 AM,"888","15.5","40","975"
28/12/2022 6:06:39 AM,"876","15.6","40","975"
28/12/2022 6:08:39 AM,"881","15.6","40","975"
28/12/2022 6:10:39 AM,"862","15.6","40","975"
28/12/2022 6:12:39 AM,"882","15.7","40","975"
28/12/2022 6:14:39 AM,"875","15.7","40","975"
28/12/2022 6:16:39 AM,"854","15.7","40","975"
28/12/2022 6:18:39 AM,"870","15.7","40","975"
28/12/2022 6:20:39 AM,"856","15.8","40","975"
28/12/2022 6:22:39 AM,"881","15.8","40","975"
28/12/2022 6:24:39 AM,"856","15.8","40","975"
28/12/2022 6:26:39 AM,"884","15.9","40","974"
28/12/2022 6:28:39 AM,"869","15.9","40","974"
28/12/2022 6:30:39 AM,"870","15.9","40","974"
28/12/2022 6:32:39 AM,"859","15.9","40","974"
28/12/2022 6:34:39 AM,"855","16.0","40","974"
28/12/2022 6:36:39 AM,"879","16.0","40","974"
28/12/2022 6:38:39 AM,"861","16.0","40","974"
28/12/2022 6:40:39 AM,"883","16.0","40","974"
28/12/2022 6:42:39 AM,"866","16.0","40","974"
28/12/2022 6:44:39 AM,"889","16.0","40","975"
28/12/2022 6:46:39 AM,"844","16.1","40","975"
28/12/2022 6:48:39 AM,"848","16.1","40","975"
28/12/2022 6:50:39 AM,"861","16.1","40","975"
28/12/2022 6:52:39 AM,"872","16.1","40","975"
28/12/2022 6:54:39 AM,"846","16.1","40","974"
28/12/2022 6:56:39 AM,"863","16.2","40","974"
28/12/2022 6:58:39 AM,"858","16.2","40","974"
28/12/2022 7:00:39 AM,"855","16.2","40","974"
28/12/2022 7:02:39 AM,"840","16.2","40","974"
28/12/2022 7:04:39 AM,"849","16.2","40","974"
28/12/2022 7:06:39 AM,"868","16.2","40","974"
28/12/2022 7:08:39 AM,"857","16.2","40","974"
28/12/2022 7:10:39 AM,"855","16.1","40","974"
28/12/2022 7:12:39 AM,"847","16.1","40","974"
28/12/2022 7:14:39 AM,"858","16.1","40","974"
28/12/2022 7:16:39 AM,"845","16.1","40","974"
28/12/2022 7:18:39 AM,"843","16.1","40","974"
28/12/2022 7:20:39 AM,"873","16.0","40","974"
28/12/2022 7:22:39 AM,"847","16.0","40","974"
28/12/2022 7:24:39 AM,"847","16.0","40","974"
28/12/2022 7:26:39 AM,"854","15.9","40","974"
28/12/2022 7:28:39 AM,"876","15.9","40","974"
28/12/2022 7:30:39 AM,"848","15.9","40","974"
28/12/2022 7:32:39 AM,"864","15.9","40","974"
28/12/2022 7:34:39 AM,"853","15.9","40","974"
28/12/2022 7:36:39 AM,"859","15.9","40","974"
28/12/2022 7:38:39 AM,"855","15.8","40","974"
28/12/2022 7:40:39 AM,"858","15.8","40","974"
28/12/2022 7:42:39 AM,"849","15.8","40","974"
28/12/2022 7:44:39 AM,"849","15.8","40","974"
28/12/2022 7:46:39 AM,"845","15.8","40","974"
28/12/2022 7:48:39 AM,"867","15.8","40","974"
28/12/2022 7:50:39 AM,"838","15.8","40","974"
28/12/2022 7:52:39 AM,"850","15.7","40","974"
28/12/2022 7:54:39 AM,"833","15.7","40","974"
28/12/2022 7:56:39 AM,"856","15.7","40","974"
28/12/2022 7:58:39 AM,"843","15.7","40","974"
28/12/2022 8:00:39 AM,"862","15.7","40","974"
28/12/2022 8:02:39 AM,"847","15.6","40","974"
