Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
27/12/2022 4:42:09 PM,"784","16.1","40","976"
27/12/2022 4:44:09 PM,"780","16.1","40","976"
27/12/2022 4:46:09 PM,"773","16.1","40","977"
27/12/2022 4:48:09 PM,"786","16.1","40","976"
27/12/2022 4:50:09 PM,"770","16.1","40","977"
27/12/2022 4:52:09 PM,"767","16.2","40","976"
27/12/2022 4:54:09 PM,"808","16.3","40","976"
27/12/2022 4:56:09 PM,"774","16.3","40","976"
27/12/2022 4:58:09 PM,"764","16.4","40","976"
27/12/2022 5:00:09 PM,"772","16.4","40","976"
27/12/2022 5:02:09 PM,"771","16.4","40","976"
27/12/2022 5:04:09 PM,"759","16.4","40","976"
27/12/2022 5:06:09 PM,"752","16.4","40","976"
27/12/2022 5:08:09 PM,"773","16.5","40","976"
27/12/2022 5:10:09 PM,"781","16.5","40","976"
27/12/2022 5:12:09 PM,"772","16.6","40","976"
27/12/2022 5:14:09 PM,"776","16.6","40","976"
27/12/2022 5:16:09 PM,"764","16.7","40","976"
27/12/2022 5:18:09 PM,"781","16.7","40","976"
27/12/2022 5:20:09 PM,"782","16.7","40","976"
27/12/2022 5:22:09 PM,"756","16.7","40","976"
27/12/2022 5:24:09 PM,"764","16.8","40","976"
27/12/2022 5:26:09 PM,"781","16.8","40","976"
27/12/2022 5:28:09 PM,"778","16.9","40","976"
27/12/2022 5:30:09 PM,"787","16.9","40","976"
27/12/2022 5:32:09 PM,"754","16.9","40","976"
27/12/2022 5:34:09 PM,"752","16.9","40","976"
27/12/2022 5:36:09 PM,"776","16.9","40","976"
27/12/2022 5:38:09 PM,"761","16.9","40","976"
27/12/2022 5:40:09 PM,"768","17.0","40","976"
27/12/2022 5:42:09 PM,"762","17.1","40","976"
27/12/2022 5:44:09 PM,"744","17.1","40","976"
27/12/2022 5:46:09 PM,"756","17.1","40","976"
27/12/2022 5:48:09 PM,"766","17.2","40","976"
27/12/2022 5:50:09 PM,"736","17.1","40","976"
27/12/2022 5:52:09 PM,"752","17.1","40","976"
27/12/2022 5:54:09 PM,"784","17.1","40","976"
27/12/2022 5:56:09 PM,"781","17.1","40","976"
27/12/2022 5:58:09 PM,"791","17.1","40","976"
27/12/2022 6:00:09 PM,"774","17.1","40","976"
27/12/2022 6:02:09 PM,"770","17.1","40","976"
27/12/2022 6:04:09 PM,"783","17.1","40","976"
27/12/2022 6:06:09 PM,"784","17.1","40","976"
27/12/2022 6:08:09 PM,"815","17.1","40","976"
27/12/2022 6:10:09 PM,"781","17.1","40","976"
27/12/2022 6:12:09 PM,"811","17.1","40","976"
27/12/2022 6:14:09 PM,"791","17.1","40","976"
27/12/2022 6:16:09 PM,"796","17.0","40","976"
27/12/2022 6:18:09 PM,"784","17.1","40","976"
27/12/2022 6:20:09 PM,"806","17.0","40","976"
27/12/2022 6:22:09 PM,"798","17.0","40","976"
27/12/2022 6:24:09 PM,"795","17.0","40","976"
27/12/2022 6:26:09 PM,"799","17.0","40","976"
27/12/2022 6:28:09 PM,"800","17.1","40","976"
27/12/2022 6:30:09 PM,"793","17.1","40","976"
27/12/2022 6:32:09 PM,"781","17.0","40","976"
27/12/2022 6:34:09 PM,"801","17.0","40","977"
27/12/2022 6:36:09 PM,"793","17.0","40","977"
27/12/2022 6:38:09 PM,"790","17.1","40","976"
27/12/2022 6:40:09 PM,"796","17.1","40","976"
27/12/2022 6:42:09 PM,"783","17.1","40","977"
27/12/2022 6:44:09 PM,"787","17.1","40","977"
27/12/2022 6:46:09 PM,"778","17.0","40","977"
27/12/2022 6:48:09 PM,"770","17.1","40","976"
27/12/2022 6:50:09 PM,"785","17.1","40","977"
27/12/2022 6:52:09 PM,"778","17.1","40","977"
27/12/2022 6:54:09 PM,"816","17.1","40","977"
27/12/2022 6:56:09 PM,"781","17.1","40","977"
27/12/2022 6:58:09 PM,"769","17.2","40","977"
27/12/2022 7:00:09 PM,"791","17.3","40","976"
27/12/2022 7:02:09 PM,"782","17.3","40","977"
27/12/2022 7:04:09 PM,"774","17.3","40","977"
27/12/2022 7:06:09 PM,"780","17.4","40","977"
27/12/2022 7:08:09 PM,"766","17.4","40","977"
27/12/2022 7:10:09 PM,"781","17.4","40","977"
27/12/2022 7:12:09 PM,"811","17.5","40","977"
27/12/2022 7:14:09 PM,"789","17.5","40","977"
27/12/2022 7:16:09 PM,"791","17.6","40","977"
27/12/2022 7:18:09 PM,"792","17.6","40","977"
27/12/2022 7:20:09 PM,"799","17.6","40","977"
27/12/2022 7:22:09 PM,"810","17.5","40","977"
27/12/2022 7:24:09 PM,"806","17.5","40","977"
27/12/2022 7:26:09 PM,"828","17.5","40","977"
27/12/2022 7:28:09 PM,"806","17.5","40","977"
27/12/2022 7:30:09 PM,"833","17.5","40","977"
27/12/2022 7:32:09 PM,"853","17.5","40","977"
27/12/2022 7:34:09 PM,"844","17.4","40","977"
27/12/2022 7:36:09 PM,"863","17.5","40","977"
27/12/2022 7:38:09 PM,"825","17.4","40","977"
27/12/2022 7:40:09 PM,"831","17.4","40","977"
27/12/2022 7:42:09 PM,"827","17.4","40","977"
27/12/2022 7:44:09 PM,"831","17.4","40","977"
27/12/2022 7:46:09 PM,"816","17.4","40","977"
27/12/2022 7:48:09 PM,"788","17.4","40","977"
27/12/2022 7:50:09 PM,"782","17.4","40","977"
27/12/2022 7:52:09 PM,"801","17.3","40","977"
27/12/2022 7:54:09 PM,"778","17.3","39","977"
27/12/2022 7:56:09 PM,"779","17.2","39","977"
27/12/2022 7:58:09 PM,"773","17.2","39","977"
27/12/2022 8:00:09 PM,"742","17.2","39","977"
27/12/2022 8:02:09 PM,"775","17.2","39","977"
27/12/2022 8:04:09 PM,"784","17.1","39","977"
27/12/2022 8:06:09 PM,"770","17.1","39","977"
27/12/2022 8:08:09 PM,"734","17.1","39","977"
27/12/2022 8:10:09 PM,"769","17.0","39","977"
27/12/2022 8:12:09 PM,"733","17.1","39","977"
27/12/2022 8:14:09 PM,"740","17.1","39","977"
27/12/2022 8:16:09 PM,"720","17.1","39","977"
27/12/2022 8:18:09 PM,"737","17.1","39","977"
27/12/2022 8:20:09 PM,"737","17.1","39","977"
27/12/2022 8:22:09 PM,"717","17.1","39","977"
27/12/2022 8:24:09 PM,"736","17.1","39","977"
27/12/2022 8:26:09 PM,"743","17.1","39","977"
27/12/2022 8:28:09 PM,"711","17.2","39","977"
27/12/2022 8:30:09 PM,"706","17.2","39","977"
27/12/2022 8:32:09 PM,"736","17.2","39","977"
27/12/2022 8:34:09 PM,"714","17.2","39","977"
27/12/2022 8:36:09 PM,"723","17.3","39","977"
27/12/2022 8:38:09 PM,"708","17.2","39","977"
27/12/2022 8:40:09 PM,"680","17.2","38","977"
27/12/2022 8:42:09 PM,"687","17.2","38","977"
27/12/2022 8:44:09 PM,"694","17.2","38","977"
27/12/2022 8:46:09 PM,"723","17.2","38","977"
27/12/2022 8:48:09 PM,"704","17.2","38","977"
27/12/2022 8:50:09 PM,"701","17.2","38","977"
27/12/2022 8:52:09 PM,"706","17.2","38","976"
27/12/2022 8:54:09 PM,"722","17.2","38","977"
27/12/2022 8:56:09 PM,"717","17.2","38","977"
27/12/2022 8:58:09 PM,"715","17.2","38","977"
27/12/2022 9:00:09 PM,"719","17.2","38","976"
27/12/2022 9:02:09 PM,"706","17.2","38","976"
27/12/2022 9:04:09 PM,"718","17.3","38","976"
27/12/2022 9:06:09 PM,"713","17.3","38","976"
27/12/2022 9:08:09 PM,"728","17.4","38","976"
27/12/2022 9:10:09 PM,"734","17.4","38","976"
27/12/2022 9:12:09 PM,"720","17.6","38","976"
27/12/2022 9:14:09 PM,"716","17.6","38","977"
27/12/2022 9:16:09 PM,"741","17.6","38","977"
27/12/2022 9:18:09 PM,"731","17.7","38","977"
27/12/2022 9:20:09 PM,"743","17.7","38","977"
27/12/2022 9:22:09 PM,"750","17.7","38","976"
27/12/2022 9:24:09 PM,"749","17.7","38","976"
27/12/2022 9:26:09 PM,"744","17.7","38","976"
27/12/2022 9:28:09 PM,"755","17.7","38","976"
27/12/2022 9:30:09 PM,"755","17.7","38","976"
27/12/2022 9:32:09 PM,"770","17.7","38","976"
27/12/2022 9:34:09 PM,"750","17.7","38","977"
27/12/2022 9:36:09 PM,"751","17.7","38","977"
27/12/2022 9:38:09 PM,"766","17.8","38","977"
27/12/2022 9:40:09 PM,"772","17.7","38","977"
27/12/2022 9:42:09 PM,"760","17.8","38","977"
27/12/2022 9:44:09 PM,"770","17.8","38","977"
27/12/2022 9:46:09 PM,"758","17.8","38","977"
27/12/2022 9:48:09 PM,"767","17.8","38","977"
27/12/2022 9:50:09 PM,"792","17.8","38","977"
27/12/2022 9:52:09 PM,"775","17.8","38","977"
27/12/2022 9:54:09 PM,"779","17.8","38","977"
27/12/2022 9:56:09 PM,"777","17.8","38","977"
27/12/2022 9:58:09 PM,"792","17.8","38","977"
27/12/2022 10:00:09 PM,"787","17.8","38","977"
27/12/2022 10:02:09 PM,"770","17.8","38","977"
27/12/2022 10:04:09 PM,"803","17.8","38","977"
27/12/2022 10:06:09 PM,"809","17.8","38","977"
27/12/2022 10:08:09 PM,"804","17.8","38","977"
27/12/2022 10:10:09 PM,"807","17.9","38","977"
27/12/2022 10:12:09 PM,"785","17.8","38","977"
27/12/2022 10:14:09 PM,"810","17.8","38","977"
27/12/2022 10:16:09 PM,"804","17.9","39","977"
27/12/2022 10:18:09 PM,"808","17.8","39","977"
27/12/2022 10:20:09 PM,"817","17.8","39","977"
27/12/2022 10:22:09 PM,"808","17.8","39","977"
27/12/2022 10:24:09 PM,"823","17.9","39","977"
27/12/2022 10:26:09 PM,"820","17.9","39","977"
27/12/2022 10:28:09 PM,"812","17.9","39","977"
27/12/2022 10:30:09 PM,"816","17.8","39","977"
27/12/2022 10:32:09 PM,"824","17.8","39","977"
27/12/2022 10:34:09 PM,"805","17.8","39","977"
27/12/2022 10:36:09 PM,"814","17.8","39","977"
27/12/2022 10:38:09 PM,"806","17.8","39","977"
27/12/2022 10:40:09 PM,"810","17.8","39","977"
27/12/2022 10:42:09 PM,"824","17.8","39","977"
27/12/2022 10:44:09 PM,"814","17.8","39","977"
27/12/2022 10:46:09 PM,"812","17.9","39","977"
27/12/2022 10:48:09 PM,"818","17.8","39","977"
27/12/2022 10:50:09 PM,"837","17.8","39","977"
27/12/2022 10:52:09 PM,"823","17.8","39","977"
27/12/2022 10:54:09 PM,"828","17.8","39","977"
27/12/2022 10:56:09 PM,"847","17.8","39","977"
27/12/2022 10:58:09 PM,"812","17.8","39","977"
27/12/2022 11:00:09 PM,"824","17.8","39","977"
27/12/2022 11:02:09 PM,"815","17.8","39","977"
27/12/2022 11:04:09 PM,"819","17.8","39","976"
27/12/2022 11:06:09 PM,"811","17.8","39","976"
27/12/2022 11:08:09 PM,"807","17.8","39","976"
27/12/2022 11:10:09 PM,"809","17.8","39","976"
27/12/2022 11:12:09 PM,"810","17.8","39","976"
27/12/2022 11:14:09 PM,"812","17.8","39","976"
27/12/2022 11:16:09 PM,"829","17.8","39","976"
27/12/2022 11:18:09 PM,"821","17.7","39","976"
27/12/2022 11:20:09 PM,"802","17.7","39","976"
27/12/2022 11:22:09 PM,"829","17.7","39","976"
27/12/2022 11:24:09 PM,"811","17.7","39","976"
27/12/2022 11:26:09 PM,"831","17.7","39","976"
27/12/2022 11:28:09 PM,"840","17.7","39","976"
27/12/2022 11:30:09 PM,"841","17.7","39","976"
27/12/2022 11:32:09 PM,"827","17.6","39","976"
27/12/2022 11:34:09 PM,"820","17.6","39","976"
27/12/2022 11:36:09 PM,"833","17.6","39","976"
27/12/2022 11:38:09 PM,"839","17.6","39","976"
27/12/2022 11:40:09 PM,"846","17.5","39","976"
27/12/2022 11:42:09 PM,"846","17.5","39","976"
27/12/2022 11:44:09 PM,"857","17.5","39","976"
27/12/2022 11:46:09 PM,"827","17.4","39","976"
27/12/2022 11:48:09 PM,"837","17.4","39","976"
27/12/2022 11:50:09 PM,"835","17.4","39","976"
27/12/2022 11:52:09 PM,"852","17.4","39","976"
27/12/2022 11:54:09 PM,"836","17.4","39","976"
27/12/2022 11:56:09 PM,"830","17.4","39","976"
27/12/2022 11:58:09 PM,"861","17.4","39","976"
28/12/2022 12:00:09 AM,"844","17.4","39","976"
28/12/2022 12:02:09 AM,"862","17.4","39","976"
28/12/2022 12:04:09 AM,"845","17.4","39","976"
28/12/2022 12:06:09 AM,"833","17.3","39","976"
28/12/2022 12:08:09 AM,"850","17.3","39","976"
28/12/2022 12:10:09 AM,"845","17.3","39","976"
28/12/2022 12:12:09 AM,"858","17.3","39","976"
28/12/2022 12:14:09 AM,"860","17.3","39","976"
28/12/2022 12:16:09 AM,"844","17.3","39","976"
28/12/2022 12:18:09 AM,"863","17.2","39","976"
28/12/2022 12:20:09 AM,"829","17.2","39","976"
28/12/2022 12:22:09 AM,"864","17.2","39","976"
28/12/2022 12:24:09 AM,"855","17.2","39","976"
28/12/2022 12:26:09 AM,"855","17.2","39","976"
28/12/2022 12:28:09 AM,"877","17.2","39","976"
28/12/2022 12:30:09 AM,"889","17.1","39","976"
28/12/2022 12:32:09 AM,"890","17.2","39","976"
28/12/2022 12:34:09 AM,"899","17.2","39","976"
28/12/2022 12:36:09 AM,"892","17.1","39","976"
28/12/2022 12:38:09 AM,"863","17.1","39","976"
28/12/2022 12:40:09 AM,"873","17.1","39","976"
28/12/2022 12:42:09 AM,"883","17.1","39","976"
28/12/2022 12:44:09 AM,"890","17.1","39","976"
28/12/2022 12:46:09 AM,"868","17.1","39","976"
28/12/2022 12:48:09 AM,"859","17.1","39","976"
28/12/2022 12:50:09 AM,"870","17.1","39","976"
28/12/2022 12:52:09 AM,"886","17.0","39","976"
28/12/2022 12:54:09 AM,"853","17.0","39","976"
28/12/2022 12:56:09 AM,"850","17.0","39","976"
28/12/2022 12:58:09 AM,"859","16.9","39","975"
28/12/2022 1:00:09 AM,"867","16.9","39","976"
28/12/2022 1:02:09 AM,"839","16.9","39","976"
28/12/2022 1:04:09 AM,"866","16.9","39","975"
28/12/2022 1:06:09 AM,"848","17.0","39","975"
28/12/2022 1:08:09 AM,"853","16.9","39","975"
28/12/2022 1:10:09 AM,"857","16.9","39","975"
28/12/2022 1:12:09 AM,"853","16.9","39","975"
28/12/2022 1:14:09 AM,"852","16.9","39","975"
28/12/2022 1:16:09 AM,"829","16.9","39","975"
28/12/2022 1:18:09 AM,"849","16.9","39","975"
28/12/2022 1:20:09 AM,"867","16.9","39","975"
28/12/2022 1:22:09 AM,"849","16.9","39","975"
28/12/2022 1:24:09 AM,"873","16.9","39","975"
28/12/2022 1:26:09 AM,"837","16.9","39","975"
28/12/2022 1:28:09 AM,"872","16.9","39","975"
28/12/2022 1:30:09 AM,"843","16.9","39","975"
28/12/2022 1:32:09 AM,"829","16.9","39","975"
28/12/2022 1:34:09 AM,"846","16.9","39","975"
28/12/2022 1:36:09 AM,"878","16.9","39","975"
28/12/2022 1:38:09 AM,"839","16.9","39","975"
28/12/2022 1:40:09 AM,"870","16.8","39","975"
28/12/2022 1:42:09 AM,"851","16.8","39","975"
28/12/2022 1:44:09 AM,"877","16.8","39","975"
28/12/2022 1:46:09 AM,"868","16.8","39","975"
28/12/2022 1:48:09 AM,"857","16.7","39","975"
28/12/2022 1:50:09 AM,"837","16.7","39","975"
28/12/2022 1:52:09 AM,"851","16.7","39","975"
28/12/2022 1:54:09 AM,"843","16.7","39","975"
28/12/2022 1:56:09 AM,"866","16.7","39","975"
28/12/2022 1:58:09 AM,"826","16.7","39","975"
28/12/2022 2:00:09 AM,"852","16.7","39","975"
28/12/2022 2:02:09 AM,"859","16.7","39","975"
28/12/2022 2:04:09 AM,"823","16.7","39","975"
28/12/2022 2:06:09 AM,"835","16.7","39","975"
28/12/2022 2:08:09 AM,"850","16.7","39","975"
28/12/2022 2:10:09 AM,"850","16.6","39","975"
28/12/2022 2:12:09 AM,"847","16.7","40","975"
28/12/2022 2:14:09 AM,"850","16.6","40","975"
28/12/2022 2:16:09 AM,"836","16.7","39","975"
28/12/2022 2:18:09 AM,"875","16.6","40","975"
28/12/2022 2:20:09 AM,"867","16.6","40","975"
28/12/2022 2:22:09 AM,"845","16.6","40","975"
28/12/2022 2:24:09 AM,"841","16.6","40","975"
28/12/2022 2:26:09 AM,"844","16.5","40","975"
28/12/2022 2:28:09 AM,"839","16.5","40","975"
28/12/2022 2:30:09 AM,"851","16.5","40","975"
28/12/2022 2:32:09 AM,"835","16.5","40","975"
28/12/2022 2:34:09 AM,"839","16.5","40","975"
28/12/2022 2:36:09 AM,"865","16.4","40","975"
28/12/2022 2:38:09 AM,"844","16.4","40","975"
28/12/2022 2:40:09 AM,"845","16.4","40","975"
28/12/2022 2:42:09 AM,"846","16.4","40","975"
28/12/2022 2:44:09 AM,"838","16.4","40","975"
28/12/2022 2:46:09 AM,"826","16.4","40","975"
28/12/2022 2:48:09 AM,"860","16.4","40","975"
28/12/2022 2:50:09 AM,"848","16.4","40","975"
28/12/2022 2:52:09 AM,"833","16.4","40","975"
28/12/2022 2:54:09 AM,"835","16.4","40","975"
28/12/2022 2:56:09 AM,"840","16.3","40","975"
28/12/2022 2:58:09 AM,"834","16.4","40","975"
28/12/2022 3:00:09 AM,"850","16.4","40","975"
28/12/2022 3:02:09 AM,"846","16.3","40","975"
28/12/2022 3:04:09 AM,"829","16.3","40","975"
28/12/2022 3:06:09 AM,"845","16.3","40","975"
28/12/2022 3:08:09 AM,"835","16.3","40","975"
28/12/2022 3:10:09 AM,"841","16.3","40","975"
28/12/2022 3:12:09 AM,"851","16.3","40","975"
28/12/2022 3:14:09 AM,"876","16.3","40","975"
28/12/2022 3:16:09 AM,"841","16.2","40","975"
28/12/2022 3:18:09 AM,"864","16.2","40","975"
28/12/2022 3:20:09 AM,"853","16.2","40","975"
28/12/2022 3:22:09 AM,"871","16.2","40","975"
28/12/2022 3:24:09 AM,"860","16.2","40","975"
28/12/2022 3:26:09 AM,"844","16.2","40","975"
28/12/2022 3:28:09 AM,"846","16.2","40","975"
28/12/2022 3:30:09 AM,"869","16.2","40","975"
28/12/2022 3:32:09 AM,"864","16.2","40","975"
28/12/2022 3:34:09 AM,"841","16.2","40","975"
28/12/2022 3:36:09 AM,"860","16.1","40","975"
28/12/2022 3:38:09 AM,"830","16.1","40","975"
28/12/2022 3:40:09 AM,"851","16.1","40","975"
28/12/2022 3:42:09 AM,"830","16.1","40","975"
28/12/2022 3:44:09 AM,"842","16.1","40","975"
28/12/2022 3:46:09 AM,"853","16.1","40","975"
28/12/2022 3:48:09 AM,"851","16.1","40","975"
28/12/2022 3:50:09 AM,"844","16.1","40","975"
28/12/2022 3:52:09 AM,"827","16.1","40","975"
28/12/2022 3:54:09 AM,"818","16.1","40","975"
28/12/2022 3:56:09 AM,"846","16.1","40","975"
28/12/2022 3:58:09 AM,"830","16.0","40","975"
28/12/2022 4:00:09 AM,"859","16.0","40","975"
28/12/2022 4:02:09 AM,"862","16.0","40","975"
28/12/2022 4:04:09 AM,"846","16.0","40","975"
28/12/2022 4:06:09 AM,"853","16.0","40","975"
28/12/2022 4:08:09 AM,"856","16.0","40","975"
28/12/2022 4:10:09 AM,"854","16.0","40","975"
28/12/2022 4:12:09 AM,"837","16.0","40","975"
28/12/2022 4:14:09 AM,"855","15.9","40","975"
28/12/2022 4:16:09 AM,"833","15.9","40","975"
28/12/2022 4:18:09 AM,"846","15.9","40","975"
28/12/2022 4:20:09 AM,"850","15.9","40","975"
28/12/2022 4:22:09 AM,"846","15.9","40","975"
28/12/2022 4:24:09 AM,"822","15.9","40","975"
28/12/2022 4:26:09 AM,"866","15.9","40","975"
28/12/2022 4:28:09 AM,"856","15.9","40","975"
28/12/2022 4:30:09 AM,"839","15.9","40","975"
28/12/2022 4:32:09 AM,"849","15.8","40","975"
28/12/2022 4:34:09 AM,"841","15.8","40","975"
28/12/2022 4:36:09 AM,"867","15.8","40","975"
28/12/2022 4:38:09 AM,"832","15.8","40","975"
28/12/2022 4:40:09 AM,"824","15.8","40","975"
28/12/2022 4:42:09 AM,"836","15.8","40","975"
28/12/2022 4:44:09 AM,"852","15.8","40","975"
28/12/2022 4:46:09 AM,"863","15.8","40","975"
28/12/2022 4:48:09 AM,"834","15.8","40","975"
28/12/2022 4:50:09 AM,"844","15.8","40","975"
28/12/2022 4:52:09 AM,"827","15.7","40","975"
28/12/2022 4:54:09 AM,"850","15.7","40","975"
28/12/2022 4:56:09 AM,"837","15.7","40","975"
28/12/2022 4:58:09 AM,"837","15.7","40","975"
28/12/2022 5:00:09 AM,"824","15.7","40","975"
28/12/2022 5:02:09 AM,"844","15.7","40","975"
28/12/2022 5:04:09 AM,"848","15.7","40","975"
28/12/2022 5:06:09 AM,"845","15.7","40","975"
28/12/2022 5:08:09 AM,"840","15.7","40","975"
28/12/2022 5:10:09 AM,"840","15.6","40","975"
28/12/2022 5:12:09 AM,"838","15.6","40","975"
28/12/2022 5:14:09 AM,"840","15.6","40","975"
28/12/2022 5:16:09 AM,"839","15.6","40","975"
28/12/2022 5:18:09 AM,"832","15.6","40","975"
28/12/2022 5:20:09 AM,"837","15.6","40","975"
28/12/2022 5:22:09 AM,"828","15.6","40","975"
28/12/2022 5:24:09 AM,"828","15.6","40","975"
28/12/2022 5:26:09 AM,"842","15.6","40","975"
28/12/2022 5:28:09 AM,"855","15.6","40","975"
28/12/2022 5:30:09 AM,"866","15.5","40","975"
28/12/2022 5:32:09 AM,"847","15.5","40","975"
28/12/2022 5:34:09 AM,"835","15.5","40","975"
28/12/2022 5:36:09 AM,"841","15.5","40","975"
28/12/2022 5:38:09 AM,"855","15.5","40","975"
28/12/2022 5:40:09 AM,"875","15.5","40","975"
28/12/2022 5:42:09 AM,"853","15.4","40","975"
28/12/2022 5:44:09 AM,"851","15.4","40","975"
28/12/2022 5:46:09 AM,"843","15.4","40","975"
28/12/2022 5:48:09 AM,"848","15.4","40","975"
28/12/2022 5:50:09 AM,"842","15.4","40","975"
28/12/2022 5:52:09 AM,"861","15.4","40","975"
28/12/2022 5:54:09 AM,"837","15.4","40","975"
28/12/2022 5:56:09 AM,"849","15.4","40","975"
28/12/2022 5:58:09 AM,"853","15.3","40","975"
28/12/2022 6:00:09 AM,"847","15.3","40","975"
28/12/2022 6:02:09 AM,"844","15.3","40","975"
28/12/2022 6:04:09 AM,"827","15.4","40","975"
28/12/2022 6:06:09 AM,"834","15.4","40","975"
28/12/2022 6:08:09 AM,"829","15.5","40","975"
28/12/2022 6:10:09 AM,"833","15.5","40","975"
28/12/2022 6:12:09 AM,"834","15.6","40","975"
28/12/2022 6:14:09 AM,"836","15.6","40","975"
28/12/2022 6:16:09 AM,"873","15.7","40","975"
28/12/2022 6:18:09 AM,"843","15.7","40","975"
28/12/2022 6:20:09 AM,"847","15.7","40","975"
28/12/2022 6:22:09 AM,"824","15.7","40","975"
28/12/2022 6:24:09 AM,"836","15.8","40","975"
28/12/2022 6:26:09 AM,"845","15.8","40","975"
28/12/2022 6:28:09 AM,"831","15.8","40","975"
28/12/2022 6:30:09 AM,"833","15.9","40","974"
28/12/2022 6:32:09 AM,"846","15.9","40","974"
28/12/2022 6:34:09 AM,"851","15.9","40","974"
28/12/2022 6:36:09 AM,"842","15.9","40","974"
28/12/2022 6:38:09 AM,"829","15.9","40","974"
28/12/2022 6:40:09 AM,"808","16.0","40","974"
28/12/2022 6:42:09 AM,"839","16.0","40","975"
28/12/2022 6:44:09 AM,"839","16.0","40","974"
28/12/2022 6:46:09 AM,"823","16.0","40","975"
28/12/2022 6:48:09 AM,"837","16.1","40","975"
28/12/2022 6:50:09 AM,"838","16.1","40","975"
28/12/2022 6:52:09 AM,"815","16.1","40","975"
28/12/2022 6:54:09 AM,"837","16.1","40","975"
28/12/2022 6:56:09 AM,"840","16.2","40","974"
28/12/2022 6:58:09 AM,"822","16.2","40","974"
28/12/2022 7:00:09 AM,"802","16.2","40","974"
28/12/2022 7:02:09 AM,"812","16.2","40","974"
28/12/2022 7:04:09 AM,"824","16.2","40","974"
28/12/2022 7:06:09 AM,"831","16.1","40","974"
28/12/2022 7:08:09 AM,"828","16.1","40","974"
28/12/2022 7:10:09 AM,"814","16.1","40","974"
28/12/2022 7:12:09 AM,"827","16.1","40","975"
28/12/2022 7:14:09 AM,"811","16.1","40","974"
28/12/2022 7:16:09 AM,"825","16.0","40","974"
28/12/2022 7:18:09 AM,"820","16.0","40","974"
28/12/2022 7:20:09 AM,"832","16.0","40","974"
28/12/2022 7:22:09 AM,"828","16.0","40","974"
28/12/2022 7:24:09 AM,"836","15.9","40","974"
28/12/2022 7:26:09 AM,"815","15.9","40","974"
28/12/2022 7:28:09 AM,"808","15.9","40","974"
28/12/2022 7:30:09 AM,"805","15.9","40","974"
28/12/2022 7:32:09 AM,"809","15.9","40","974"
28/12/2022 7:34:09 AM,"823","15.9","40","974"
28/12/2022 7:36:09 AM,"822","15.8","40","974"
28/12/2022 7:38:09 AM,"815","15.8","40","974"
28/12/2022 7:40:09 AM,"817","15.8","40","974"
28/12/2022 7:42:09 AM,"800","15.8","40","974"
28/12/2022 7:44:09 AM,"813","15.8","40","974"
28/12/2022 7:46:09 AM,"803","15.8","40","974"
28/12/2022 7:48:09 AM,"808","15.7","40","974"
28/12/2022 7:50:09 AM,"831","15.7","40","974"
28/12/2022 7:52:09 AM,"814","15.7","40","974"
28/12/2022 7:54:09 AM,"816","15.7","40","974"
28/12/2022 7:56:09 AM,"822","15.7","40","974"
28/12/2022 7:58:09 AM,"821","15.7","40","974"
28/12/2022 8:00:09 AM,"838","15.7","40","974"
28/12/2022 8:02:09 AM,"818","15.6","40","974"
