Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
06/12/2022 3:14:29 PM,"629","16.7","44","976"
06/12/2022 3:16:29 PM,"625","16.7","44","976"
06/12/2022 3:18:29 PM,"634","16.7","44","976"
06/12/2022 3:20:29 PM,"626","16.7","44","976"
06/12/2022 3:22:29 PM,"636","16.7","44","976"
06/12/2022 3:24:29 PM,"618","16.7","44","976"
06/12/2022 3:26:29 PM,"603","16.7","44","976"
06/12/2022 3:28:29 PM,"631","16.7","44","976"
06/12/2022 3:30:29 PM,"628","16.7","44","976"
06/12/2022 3:32:29 PM,"634","16.7","44","976"
06/12/2022 3:34:29 PM,"628","16.7","44","976"
06/12/2022 3:36:29 PM,"628","16.7","44","976"
06/12/2022 3:38:29 PM,"627","16.7","44","976"
06/12/2022 3:40:29 PM,"616","16.7","44","976"
06/12/2022 3:42:29 PM,"622","16.8","44","976"
06/12/2022 3:44:29 PM,"639","16.8","44","976"
06/12/2022 3:46:29 PM,"639","16.8","44","976"
06/12/2022 3:48:29 PM,"610","16.9","44","976"
06/12/2022 3:50:29 PM,"638","16.9","44","976"
06/12/2022 3:52:29 PM,"607","16.9","44","976"
06/12/2022 3:54:29 PM,"620","16.9","44","976"
06/12/2022 3:56:29 PM,"624","16.9","44","976"
06/12/2022 3:58:29 PM,"614","16.9","44","976"
06/12/2022 4:00:29 PM,"645","16.9","44","976"
06/12/2022 4:02:29 PM,"617","16.9","44","976"
06/12/2022 4:04:29 PM,"618","16.9","44","976"
06/12/2022 4:06:29 PM,"606","16.9","44","976"
06/12/2022 4:08:29 PM,"608","16.9","44","976"
06/12/2022 4:10:29 PM,"624","16.9","44","976"
06/12/2022 4:12:29 PM,"607","16.9","44","976"
06/12/2022 4:14:29 PM,"630","16.9","44","976"
06/12/2022 4:16:29 PM,"628","16.9","44","976"
06/12/2022 4:18:29 PM,"598","16.9","44","976"
06/12/2022 4:20:29 PM,"628","16.9","44","976"
06/12/2022 4:22:29 PM,"607","16.9","44","976"
06/12/2022 4:24:29 PM,"606","16.9","44","976"
06/12/2022 4:26:29 PM,"636","16.9","44","976"
06/12/2022 4:28:29 PM,"626","16.9","44","976"
06/12/2022 4:30:29 PM,"606","16.9","44","976"
06/12/2022 4:32:29 PM,"606","16.9","44","976"
06/12/2022 4:34:29 PM,"614","16.9","44","976"
06/12/2022 4:36:29 PM,"630","16.9","44","976"
06/12/2022 4:38:29 PM,"627","16.9","44","976"
06/12/2022 4:40:29 PM,"627","16.9","44","976"
06/12/2022 4:42:29 PM,"626","16.9","44","976"
06/12/2022 4:44:29 PM,"647","16.9","44","976"
06/12/2022 4:46:29 PM,"645","16.9","44","976"
06/12/2022 4:48:29 PM,"627","16.9","44","976"
06/12/2022 4:50:29 PM,"632","16.9","44","976"
06/12/2022 4:52:29 PM,"619","16.9","44","976"
06/12/2022 4:54:29 PM,"615","16.9","44","976"
06/12/2022 4:56:29 PM,"614","16.9","44","976"
06/12/2022 4:58:29 PM,"616","16.9","44","976"
06/12/2022 5:00:29 PM,"610","16.9","44","976"
06/12/2022 5:02:29 PM,"629","16.9","44","976"
06/12/2022 5:04:29 PM,"628","16.9","44","976"
06/12/2022 5:06:29 PM,"632","16.9","44","976"
06/12/2022 5:08:29 PM,"641","16.9","44","976"
06/12/2022 5:10:29 PM,"622","16.9","44","976"
06/12/2022 5:12:29 PM,"644","16.9","44","976"
06/12/2022 5:14:29 PM,"619","16.9","44","976"
06/12/2022 5:16:29 PM,"647","16.9","44","976"
06/12/2022 5:18:29 PM,"635","16.9","44","976"
06/12/2022 5:20:29 PM,"632","16.9","45","976"
06/12/2022 5:22:29 PM,"646","16.9","45","976"
06/12/2022 5:24:29 PM,"627","16.9","45","976"
06/12/2022 5:26:29 PM,"662","16.9","45","976"
06/12/2022 5:28:29 PM,"643","16.9","45","976"
06/12/2022 5:30:29 PM,"667","16.9","45","976"
06/12/2022 5:32:29 PM,"643","16.9","45","976"
06/12/2022 5:34:29 PM,"659","16.9","45","976"
06/12/2022 5:36:29 PM,"645","16.9","45","976"
06/12/2022 5:38:29 PM,"667","16.9","45","976"
06/12/2022 5:40:29 PM,"631","16.9","45","976"
06/12/2022 5:42:29 PM,"645","16.9","45","976"
06/12/2022 5:44:29 PM,"652","17.0","45","976"
06/12/2022 5:46:29 PM,"648","16.9","45","976"
06/12/2022 5:48:29 PM,"663","17.0","45","976"
06/12/2022 5:50:29 PM,"638","17.0","45","976"
06/12/2022 5:52:29 PM,"660","17.0","45","976"
06/12/2022 5:54:29 PM,"646","17.1","45","976"
06/12/2022 5:56:29 PM,"657","17.0","45","976"
06/12/2022 5:58:29 PM,"653","17.0","45","976"
06/12/2022 6:00:29 PM,"635","17.1","45","976"
06/12/2022 6:02:29 PM,"655","17.1","45","976"
06/12/2022 6:04:29 PM,"664","17.1","45","976"
06/12/2022 6:06:29 PM,"667","17.1","45","976"
06/12/2022 6:08:29 PM,"646","17.1","45","976"
06/12/2022 6:10:29 PM,"657","17.1","45","976"
06/12/2022 6:12:29 PM,"653","17.1","45","976"
06/12/2022 6:14:29 PM,"663","17.2","45","976"
06/12/2022 6:16:29 PM,"658","17.1","45","976"
06/12/2022 6:18:29 PM,"672","17.2","45","976"
06/12/2022 6:20:29 PM,"671","17.2","45","976"
06/12/2022 6:22:29 PM,"667","17.2","45","976"
06/12/2022 6:24:29 PM,"687","17.2","45","976"
06/12/2022 6:26:29 PM,"684","17.2","45","976"
06/12/2022 6:28:29 PM,"685","17.2","45","976"
06/12/2022 6:30:29 PM,"685","17.2","45","976"
06/12/2022 6:32:29 PM,"676","17.2","45","976"
06/12/2022 6:34:29 PM,"657","17.2","45","976"
06/12/2022 6:36:29 PM,"682","17.2","45","976"
06/12/2022 6:38:29 PM,"683","17.2","45","976"
06/12/2022 6:40:29 PM,"655","17.2","45","976"
06/12/2022 6:42:29 PM,"676","17.3","45","976"
06/12/2022 6:44:29 PM,"696","17.2","45","976"
06/12/2022 6:46:29 PM,"682","17.2","45","976"
06/12/2022 6:48:29 PM,"689","17.2","45","976"
06/12/2022 6:50:29 PM,"683","17.2","45","976"
06/12/2022 6:52:29 PM,"691","17.3","45","976"
06/12/2022 6:54:29 PM,"689","17.3","45","976"
06/12/2022 6:56:29 PM,"708","17.2","45","976"
06/12/2022 6:58:29 PM,"685","17.3","45","976"
06/12/2022 7:00:29 PM,"677","17.3","45","976"
06/12/2022 7:02:29 PM,"692","17.3","45","976"
06/12/2022 7:04:29 PM,"684","17.3","45","976"
06/12/2022 7:06:29 PM,"687","17.3","45","976"
06/12/2022 7:08:29 PM,"685","17.3","45","976"
06/12/2022 7:10:29 PM,"694","17.3","45","976"
06/12/2022 7:12:29 PM,"681","17.3","45","976"
06/12/2022 7:14:29 PM,"697","17.3","45","976"
06/12/2022 7:16:29 PM,"670","17.3","45","976"
06/12/2022 7:18:29 PM,"695","17.3","45","976"
06/12/2022 7:20:29 PM,"686","17.3","45","976"
06/12/2022 7:22:29 PM,"680","17.4","45","976"
06/12/2022 7:24:29 PM,"689","17.4","45","976"
06/12/2022 7:26:29 PM,"675","17.4","45","976"
06/12/2022 7:28:29 PM,"657","17.4","45","976"
06/12/2022 7:30:29 PM,"684","17.4","45","976"
06/12/2022 7:32:29 PM,"703","17.4","45","976"
06/12/2022 7:34:29 PM,"687","17.4","45","976"
06/12/2022 7:36:29 PM,"696","17.4","45","976"
06/12/2022 7:38:29 PM,"663","17.4","45","976"
06/12/2022 7:40:29 PM,"664","17.4","45","976"
06/12/2022 7:42:29 PM,"703","17.4","45","976"
06/12/2022 7:44:29 PM,"694","17.4","45","976"
06/12/2022 7:46:29 PM,"678","17.5","45","976"
06/12/2022 7:48:29 PM,"683","17.5","45","976"
06/12/2022 7:50:29 PM,"675","17.5","45","976"
06/12/2022 7:52:29 PM,"696","17.6","45","976"
06/12/2022 7:54:29 PM,"677","17.6","45","976"
06/12/2022 7:56:29 PM,"689","17.6","45","976"
06/12/2022 7:58:29 PM,"702","17.6","45","976"
06/12/2022 8:00:29 PM,"682","17.6","45","976"
06/12/2022 8:02:29 PM,"670","17.6","45","975"
06/12/2022 8:04:29 PM,"695","17.6","45","975"
06/12/2022 8:06:29 PM,"690","17.7","45","975"
06/12/2022 8:08:29 PM,"679","17.7","45","975"
06/12/2022 8:10:29 PM,"681","17.7","45","975"
06/12/2022 8:12:29 PM,"686","17.7","45","975"
06/12/2022 8:14:29 PM,"671","17.7","45","975"
06/12/2022 8:16:29 PM,"694","17.7","45","975"
06/12/2022 8:18:29 PM,"672","17.8","45","975"
06/12/2022 8:20:29 PM,"680","17.8","45","975"
06/12/2022 8:22:29 PM,"686","17.8","45","975"
06/12/2022 8:24:29 PM,"673","17.8","45","975"
06/12/2022 8:26:29 PM,"669","17.8","45","975"
06/12/2022 8:28:29 PM,"687","17.8","45","975"
06/12/2022 8:30:29 PM,"682","17.8","45","975"
06/12/2022 8:32:29 PM,"670","17.8","45","975"
06/12/2022 8:34:29 PM,"682","17.9","45","975"
06/12/2022 8:36:29 PM,"688","17.9","45","975"
06/12/2022 8:38:29 PM,"685","17.9","45","975"
06/12/2022 8:40:29 PM,"687","17.9","45","975"
06/12/2022 8:42:29 PM,"676","17.9","45","975"
06/12/2022 8:44:29 PM,"676","17.9","45","975"
06/12/2022 8:46:29 PM,"678","17.9","45","975"
06/12/2022 8:48:29 PM,"681","17.9","45","975"
06/12/2022 8:50:29 PM,"681","17.9","45","975"
06/12/2022 8:52:29 PM,"699","17.9","45","975"
06/12/2022 8:54:29 PM,"672","17.9","45","975"
06/12/2022 8:56:29 PM,"693","17.9","45","975"
06/12/2022 8:58:29 PM,"676","17.9","45","975"
06/12/2022 9:00:29 PM,"671","17.9","45","975"
06/12/2022 9:02:29 PM,"676","17.9","45","975"
06/12/2022 9:04:29 PM,"689","17.9","45","975"
06/12/2022 9:06:29 PM,"679","18.0","45","975"
06/12/2022 9:08:29 PM,"677","18.1","45","975"
06/12/2022 9:10:29 PM,"674","18.1","45","975"
06/12/2022 9:12:29 PM,"692","18.1","45","975"
06/12/2022 9:14:29 PM,"700","18.2","45","975"
06/12/2022 9:16:29 PM,"691","18.2","45","975"
06/12/2022 9:18:29 PM,"677","18.2","45","975"
06/12/2022 9:20:29 PM,"695","18.2","45","975"
06/12/2022 9:22:29 PM,"682","18.2","45","975"
06/12/2022 9:24:29 PM,"693","18.2","45","975"
06/12/2022 9:26:29 PM,"685","18.2","45","975"
06/12/2022 9:28:29 PM,"696","18.2","45","975"
06/12/2022 9:30:29 PM,"693","18.2","45","975"
06/12/2022 9:32:29 PM,"707","18.2","45","975"
06/12/2022 9:34:29 PM,"727","18.2","45","975"
06/12/2022 9:36:29 PM,"709","18.2","45","974"
06/12/2022 9:38:29 PM,"700","18.2","45","975"
06/12/2022 9:40:29 PM,"706","18.2","45","974"
06/12/2022 9:42:29 PM,"687","18.2","45","975"
06/12/2022 9:44:29 PM,"674","18.2","45","974"
06/12/2022 9:46:29 PM,"689","18.2","45","974"
06/12/2022 9:48:29 PM,"694","18.1","45","974"
06/12/2022 9:50:29 PM,"696","18.1","45","974"
06/12/2022 9:52:29 PM,"701","18.2","45","974"
06/12/2022 9:54:29 PM,"680","18.2","45","974"
06/12/2022 9:56:29 PM,"685","18.2","45","974"
06/12/2022 9:58:29 PM,"693","18.2","45","974"
06/12/2022 10:00:29 PM,"698","18.2","45","974"
06/12/2022 10:02:29 PM,"686","18.1","45","974"
06/12/2022 10:04:29 PM,"693","18.1","45","974"
06/12/2022 10:06:29 PM,"684","18.1","45","974"
06/12/2022 10:08:29 PM,"697","18.1","45","974"
06/12/2022 10:10:29 PM,"715","18.2","45","974"
06/12/2022 10:12:29 PM,"702","18.1","45","974"
06/12/2022 10:14:29 PM,"701","18.1","45","974"
06/12/2022 10:16:29 PM,"713","18.1","45","974"
06/12/2022 10:18:29 PM,"695","18.1","45","974"
06/12/2022 10:20:29 PM,"703","18.1","45","974"
06/12/2022 10:22:29 PM,"686","18.1","45","974"
06/12/2022 10:24:29 PM,"699","18.1","45","974"
06/12/2022 10:26:29 PM,"703","18.1","45","974"
06/12/2022 10:28:29 PM,"704","18.1","45","974"
06/12/2022 10:30:29 PM,"718","18.1","45","974"
06/12/2022 10:32:29 PM,"725","18.1","45","974"
06/12/2022 10:34:29 PM,"736","18.1","45","974"
06/12/2022 10:36:29 PM,"708","18.1","45","974"
06/12/2022 10:38:29 PM,"702","18.1","45","974"
06/12/2022 10:40:29 PM,"732","18.1","45","974"
06/12/2022 10:42:29 PM,"682","18.1","45","974"
06/12/2022 10:44:29 PM,"709","18.1","45","974"
06/12/2022 10:46:29 PM,"693","18.1","45","974"
06/12/2022 10:48:29 PM,"702","18.1","45","974"
06/12/2022 10:50:29 PM,"690","18.1","45","974"
06/12/2022 10:52:29 PM,"710","18.1","45","974"
06/12/2022 10:54:29 PM,"699","18.1","45","974"
06/12/2022 10:56:29 PM,"711","18.1","45","974"
06/12/2022 10:58:29 PM,"693","18.1","45","974"
06/12/2022 11:00:29 PM,"702","18.1","45","974"
06/12/2022 11:02:29 PM,"707","18.1","45","974"
06/12/2022 11:04:29 PM,"701","18.1","45","974"
06/12/2022 11:06:29 PM,"711","18.1","45","974"
06/12/2022 11:08:29 PM,"704","18.1","45","974"
06/12/2022 11:10:29 PM,"697","18.1","45","974"
06/12/2022 11:12:29 PM,"702","18.1","45","974"
06/12/2022 11:14:29 PM,"684","18.0","45","974"
06/12/2022 11:16:29 PM,"700","18.0","45","974"
06/12/2022 11:18:29 PM,"709","18.0","45","974"
06/12/2022 11:20:29 PM,"706","18.0","45","974"
06/12/2022 11:22:29 PM,"694","18.0","45","974"
06/12/2022 11:24:29 PM,"717","18.0","45","974"
06/12/2022 11:26:29 PM,"701","17.9","45","974"
06/12/2022 11:28:29 PM,"689","18.0","45","974"
06/12/2022 11:30:29 PM,"710","18.0","45","974"
06/12/2022 11:32:29 PM,"679","18.0","45","974"
06/12/2022 11:34:29 PM,"710","18.0","45","974"
06/12/2022 11:36:29 PM,"696","18.0","45","974"
06/12/2022 11:38:29 PM,"706","18.0","45","974"
06/12/2022 11:40:29 PM,"698","18.0","45","974"
06/12/2022 11:42:29 PM,"691","18.0","45","974"
06/12/2022 11:44:29 PM,"717","17.9","45","974"
06/12/2022 11:46:29 PM,"711","18.0","45","974"
06/12/2022 11:48:29 PM,"703","18.0","45","974"
06/12/2022 11:50:29 PM,"690","17.9","45","974"
06/12/2022 11:52:29 PM,"686","17.9","45","974"
06/12/2022 11:54:29 PM,"706","17.9","45","974"
06/12/2022 11:56:29 PM,"710","17.9","45","974"
06/12/2022 11:58:29 PM,"700","17.9","45","974"
07/12/2022 12:00:29 AM,"712","17.9","45","974"
07/12/2022 12:02:29 AM,"710","17.9","45","974"
07/12/2022 12:04:29 AM,"710","17.9","45","974"
07/12/2022 12:06:29 AM,"689","17.9","45","974"
07/12/2022 12:08:29 AM,"704","17.9","45","974"
07/12/2022 12:10:29 AM,"688","17.9","45","974"
07/12/2022 12:12:29 AM,"723","17.9","45","974"
07/12/2022 12:14:29 AM,"697","17.9","45","974"
07/12/2022 12:16:29 AM,"701","17.9","45","974"
07/12/2022 12:18:29 AM,"710","17.9","45","974"
07/12/2022 12:20:29 AM,"682","17.9","45","974"
07/12/2022 12:22:29 AM,"705","17.9","45","974"
07/12/2022 12:24:29 AM,"714","17.9","45","974"
07/12/2022 12:26:29 AM,"703","17.9","45","974"
07/12/2022 12:28:29 AM,"696","17.9","45","974"
07/12/2022 12:30:29 AM,"697","17.9","45","974"
07/12/2022 12:32:29 AM,"691","17.9","45","974"
07/12/2022 12:34:29 AM,"708","17.9","45","974"
07/12/2022 12:36:29 AM,"700","17.9","45","974"
07/12/2022 12:38:29 AM,"706","17.9","45","974"
07/12/2022 12:40:29 AM,"700","17.8","45","974"
07/12/2022 12:42:29 AM,"705","17.9","45","974"
07/12/2022 12:44:29 AM,"710","17.9","45","974"
07/12/2022 12:46:29 AM,"711","17.8","45","974"
07/12/2022 12:48:29 AM,"694","17.8","45","974"
07/12/2022 12:50:29 AM,"682","17.8","45","974"
07/12/2022 12:52:29 AM,"703","17.8","45","974"
07/12/2022 12:54:29 AM,"689","17.8","45","974"
07/12/2022 12:56:29 AM,"696","17.8","45","974"
07/12/2022 12:58:29 AM,"699","17.8","45","974"
07/12/2022 1:00:29 AM,"690","17.8","45","974"
07/12/2022 1:02:29 AM,"693","17.8","45","974"
07/12/2022 1:04:29 AM,"713","17.8","45","974"
07/12/2022 1:06:29 AM,"696","17.8","45","974"
07/12/2022 1:08:29 AM,"691","17.8","45","974"
07/12/2022 1:10:29 AM,"689","17.8","45","974"
07/12/2022 1:12:29 AM,"710","17.8","45","974"
07/12/2022 1:14:29 AM,"702","17.7","45","974"
07/12/2022 1:16:29 AM,"694","17.7","45","974"
07/12/2022 1:18:29 AM,"681","17.7","45","974"
07/12/2022 1:20:29 AM,"692","17.7","45","974"
07/12/2022 1:22:29 AM,"719","17.7","45","974"
07/12/2022 1:24:29 AM,"697","17.7","45","974"
07/12/2022 1:26:29 AM,"695","17.7","45","974"
07/12/2022 1:28:29 AM,"700","17.7","45","974"
07/12/2022 1:30:29 AM,"692","17.7","45","974"
07/12/2022 1:32:29 AM,"694","17.7","45","974"
07/12/2022 1:34:29 AM,"702","17.7","45","974"
07/12/2022 1:36:29 AM,"715","17.7","45","974"
07/12/2022 1:38:29 AM,"676","17.7","45","974"
07/12/2022 1:40:29 AM,"700","17.7","45","974"
07/12/2022 1:42:29 AM,"703","17.7","45","974"
07/12/2022 1:44:29 AM,"682","17.7","45","974"
07/12/2022 1:46:29 AM,"716","17.7","45","974"
07/12/2022 1:48:29 AM,"718","17.7","45","974"
07/12/2022 1:50:29 AM,"702","17.7","45","974"
07/12/2022 1:52:29 AM,"684","17.6","45","974"
07/12/2022 1:54:29 AM,"682","17.7","45","974"
07/12/2022 1:56:29 AM,"690","17.6","45","974"
07/12/2022 1:58:29 AM,"696","17.6","45","974"
07/12/2022 2:00:29 AM,"688","17.6","45","974"
07/12/2022 2:02:29 AM,"710","17.6","45","974"
07/12/2022 2:04:29 AM,"705","17.6","45","974"
07/12/2022 2:06:29 AM,"696","17.6","45","974"
07/12/2022 2:08:29 AM,"675","17.6","45","974"
07/12/2022 2:10:29 AM,"691","17.6","45","974"
07/12/2022 2:12:29 AM,"691","17.6","45","974"
07/12/2022 2:14:29 AM,"692","17.6","45","974"
07/12/2022 2:16:29 AM,"692","17.6","45","974"
07/12/2022 2:18:29 AM,"700","17.6","45","974"
07/12/2022 2:20:29 AM,"694","17.6","45","974"
07/12/2022 2:22:29 AM,"692","17.6","45","974"
07/12/2022 2:24:29 AM,"709","17.5","45","974"
07/12/2022 2:26:29 AM,"694","17.5","45","974"
07/12/2022 2:28:29 AM,"687","17.5","45","974"
07/12/2022 2:30:29 AM,"695","17.5","45","974"
07/12/2022 2:32:29 AM,"687","17.5","45","974"
07/12/2022 2:34:29 AM,"689","17.5","45","974"
07/12/2022 2:36:29 AM,"687","17.5","45","974"
07/12/2022 2:38:29 AM,"713","17.4","45","974"
07/12/2022 2:40:29 AM,"706","17.5","45","974"
07/12/2022 2:42:29 AM,"695","17.4","45","974"
07/12/2022 2:44:29 AM,"694","17.5","45","974"
07/12/2022 2:46:29 AM,"680","17.4","45","974"
07/12/2022 2:48:29 AM,"689","17.4","45","974"
07/12/2022 2:50:29 AM,"679","17.4","45","974"
07/12/2022 2:52:29 AM,"706","17.4","45","974"
07/12/2022 2:54:29 AM,"679","17.4","45","974"
07/12/2022 2:56:29 AM,"687","17.4","45","974"
07/12/2022 2:58:29 AM,"694","17.4","45","974"
07/12/2022 3:00:29 AM,"708","17.4","45","974"
07/12/2022 3:02:29 AM,"686","17.4","45","974"
07/12/2022 3:04:29 AM,"686","17.4","45","974"
07/12/2022 3:06:29 AM,"711","17.4","45","974"
07/12/2022 3:08:29 AM,"679","17.4","45","974"
07/12/2022 3:10:29 AM,"696","17.4","45","974"
07/12/2022 3:12:29 AM,"674","17.4","45","974"
07/12/2022 3:14:29 AM,"699","17.4","45","974"
07/12/2022 3:16:29 AM,"684","17.4","45","974"
07/12/2022 3:18:29 AM,"673","17.4","45","974"
07/12/2022 3:20:29 AM,"687","17.4","45","974"
07/12/2022 3:22:29 AM,"662","17.4","45","974"
07/12/2022 3:24:29 AM,"713","17.4","45","974"
07/12/2022 3:26:29 AM,"687","17.4","45","974"
07/12/2022 3:28:29 AM,"689","17.4","45","974"
07/12/2022 3:30:29 AM,"667","17.4","45","974"
07/12/2022 3:32:29 AM,"704","17.4","45","974"
07/12/2022 3:34:29 AM,"679","17.4","45","974"
07/12/2022 3:36:29 AM,"694","17.3","45","974"
07/12/2022 3:38:29 AM,"702","17.3","45","974"
07/12/2022 3:40:29 AM,"702","17.4","45","974"
07/12/2022 3:42:29 AM,"687","17.3","45","974"
07/12/2022 3:44:29 AM,"706","17.3","46","974"
07/12/2022 3:46:29 AM,"688","17.3","45","974"
07/12/2022 3:48:29 AM,"690","17.3","46","974"
07/12/2022 3:50:29 AM,"698","17.3","45","974"
07/12/2022 3:52:29 AM,"682","17.3","46","974"
07/12/2022 3:54:29 AM,"679","17.3","46","974"
07/12/2022 3:56:29 AM,"682","17.3","46","974"
07/12/2022 3:58:29 AM,"691","17.3","46","974"
07/12/2022 4:00:29 AM,"685","17.3","46","974"
07/12/2022 4:02:29 AM,"695","17.3","46","974"
07/12/2022 4:04:29 AM,"676","17.3","46","974"
07/12/2022 4:06:29 AM,"681","17.3","46","974"
07/12/2022 4:08:29 AM,"675","17.2","46","974"
07/12/2022 4:10:29 AM,"662","17.2","46","974"
07/12/2022 4:12:29 AM,"681","17.2","46","974"
07/12/2022 4:14:29 AM,"678","17.2","46","974"
07/12/2022 4:16:29 AM,"671","17.2","46","974"
07/12/2022 4:18:29 AM,"702","17.2","46","974"
07/12/2022 4:20:29 AM,"682","17.2","46","974"
07/12/2022 4:22:29 AM,"674","17.2","46","974"
07/12/2022 4:24:29 AM,"662","17.2","46","974"
07/12/2022 4:26:29 AM,"691","17.2","46","974"
07/12/2022 4:28:29 AM,"688","17.2","46","974"
07/12/2022 4:30:29 AM,"697","17.2","46","974"
07/12/2022 4:32:29 AM,"676","17.2","46","974"
07/12/2022 4:34:29 AM,"673","17.2","46","974"
07/12/2022 4:36:29 AM,"675","17.2","46","974"
07/12/2022 4:38:29 AM,"683","17.2","46","974"
07/12/2022 4:40:29 AM,"681","17.2","46","974"
07/12/2022 4:42:29 AM,"684","17.2","46","974"
07/12/2022 4:44:29 AM,"679","17.2","46","974"
07/12/2022 4:46:29 AM,"680","17.1","46","974"
07/12/2022 4:48:29 AM,"692","17.2","46","974"
07/12/2022 4:50:29 AM,"675","17.1","46","974"
07/12/2022 4:52:29 AM,"675","17.1","46","974"
07/12/2022 4:54:29 AM,"683","17.1","46","974"
07/12/2022 4:56:29 AM,"667","17.1","46","974"
07/12/2022 4:58:29 AM,"652","17.1","46","974"
07/12/2022 5:00:29 AM,"686","17.1","46","974"
07/12/2022 5:02:29 AM,"693","17.1","46","974"
07/12/2022 5:04:29 AM,"680","17.1","46","974"
07/12/2022 5:06:29 AM,"676","17.1","46","974"
07/12/2022 5:08:29 AM,"682","17.1","46","974"
07/12/2022 5:10:29 AM,"669","17.1","46","974"
07/12/2022 5:12:29 AM,"679","17.1","46","974"
07/12/2022 5:14:29 AM,"671","17.1","46","974"
07/12/2022 5:16:29 AM,"685","17.1","46","974"
07/12/2022 5:18:29 AM,"676","17.1","46","974"
07/12/2022 5:20:29 AM,"664","17.1","46","974"
07/12/2022 5:22:29 AM,"681","17.0","46","974"
07/12/2022 5:24:29 AM,"678","17.1","46","974"
07/12/2022 5:26:29 AM,"668","17.0","46","974"
07/12/2022 5:28:29 AM,"689","17.1","46","974"
07/12/2022 5:30:29 AM,"673","17.1","46","974"
07/12/2022 5:32:29 AM,"672","17.0","46","974"
07/12/2022 5:34:29 AM,"682","17.0","46","974"
07/12/2022 5:36:29 AM,"675","17.0","46","974"
07/12/2022 5:38:29 AM,"679","17.0","46","974"
07/12/2022 5:40:29 AM,"678","17.0","46","974"
07/12/2022 5:42:29 AM,"702","17.0","46","974"
07/12/2022 5:44:29 AM,"683","16.9","46","974"
07/12/2022 5:46:29 AM,"680","17.0","46","974"
07/12/2022 5:48:29 AM,"685","17.0","46","974"
07/12/2022 5:50:29 AM,"674","16.9","46","974"
07/12/2022 5:52:29 AM,"678","17.0","46","974"
07/12/2022 5:54:29 AM,"650","16.9","46","974"
07/12/2022 5:56:29 AM,"667","16.9","46","974"
07/12/2022 5:58:29 AM,"675","16.9","46","974"
07/12/2022 6:00:29 AM,"669","16.9","46","974"
07/12/2022 6:02:29 AM,"653","16.9","46","974"
07/12/2022 6:04:29 AM,"673","16.9","46","974"
07/12/2022 6:06:29 AM,"680","16.9","46","974"
07/12/2022 6:08:29 AM,"672","16.9","46","974"
07/12/2022 6:10:29 AM,"690","16.9","46","974"
07/12/2022 6:12:29 AM,"665","16.9","46","975"
07/12/2022 6:14:29 AM,"658","16.9","46","974"
07/12/2022 6:16:29 AM,"679","16.9","46","975"
